File,label,score
DC_2021_3e0df93949a75436027dd5fc5e0b5563.html.gz,HUMAN,0.20940862835284088
DC_2021_52321e1838b0e73ce4360e7d2be4e87e.html.gz,AI,0.7073857315385931
DC_2021_034758d3ee7ecb58f045dd8b35cc5e42.html.gz,HUMAN,0.2719280071495228
DC_2021_3dac09072bd17f48a34d22bf3c7064ea.html.gz,HUMAN,0.20138319358065856
DC_2021_5cdc16be93f5649a52cd20f497d8f0ae.html.gz,HUMAN,0.18801622927804823
DC_2021_701530998e96a9ee0564fbd6be2d50c5.html.gz,HUMAN,0.18985380990795142
DC_2021_688e4fe4e6dcb018d1ad8c8b26b212f5.html.gz,HUMAN,0.22441159577761807
DC_2021_6b6e5b86276c7088da670a90c13c7bfa.html.gz,HUMAN,0.21218079708932103
DC_2021_7b0de9621bd4e2fd53a4fb57f91790c9.html.gz,HUMAN,0.33625808459976914
DC_2021_73efdd8f928a9fa899b6263af08c2878.html.gz,HUMAN,0.1916941553214861
DC_2021_8ad7dd080a8cdddc4d65d18b648a64b5.html.gz,HUMAN,0.23697028683747423
DC_2021_a41afd31c611ebd54cc6df65990edb4b.html.gz,HUMAN,0.20575607449496047
DC_2021_b76b49b10dd3e5a4423fafa5f08533c7.html.gz,HUMAN,0.2109123349318132
DC_2021_b2fc4055db1952ff46d47a85c26efbd7.html.gz,HUMAN,0.18747639482475495
DC_2021_c5e46e8ba2d2ce22f2039a6b7dd940e0.html.gz,HUMAN,0.26698344325162526
DC_2021_cea7a33d5234021cf9a0587ac0c3b476.html.gz,HUMAN,0.20383407684693836
DC_2021_cedf8b582b1e58668f6b641ad17feb00.html.gz,AI,0.6158772186916155
DC_2021_cf9aa30d4639d29f7bba407b76922464.html.gz,HUMAN,0.20724395723351294
DC_2021_fe6e4cb1e50212e179006bbee1499d77.html.gz,HUMAN,0.2551907643461417
