Link,Score,Prediction
https://newuniversity.org/2021/10/21/who-approves-first-malaria-vaccine-why-did-it-take-so-long/,1.013157844543457,Most likely human-generated
https://newuniversity.org/2021/10/21/theres-more-to-indigenous-people-than-the-holiday/,1.0058823823928833,Most likely human-generated
https://newuniversity.org/2021/10/21/the-ever-changing-standards-of-social-media-activism/,1.0106383562088013,Most likely human-generated
https://newuniversity.org/2021/10/21/how-the-entertainment-industry-has-failed-queer-women/,0.9936708807945251,Most likely human-generated
https://newuniversity.org/2021/10/12/when-prevention-is-no-longer-better-than-the-cure/,1.0540540218353271,Most likely human-generated
https://newuniversity.org/2021/10/12/long-overdue-youtube-bans-anti-vax-activists-and-misinformation/,0.988950252532959,Most likely human-generated
https://newuniversity.org/2021/10/12/calling-thrifting-gentrified-is-a-distraction-from-its-movement/,1.0229885578155518,Most likely human-generated
https://newuniversity.org/2021/06/02/hot-like-summer-the-bts-meal/,1.0,Most likely human-generated
https://newuniversity.org/2021/05/19/the-paradox-of-unpaid-internships/,0.9506173133850098,Most likely human-generated
https://newuniversity.org/2021/05/19/is-the-future-of-social-media-talking-based/,1.0205128192901611,Most likely human-generated
https://newuniversity.org/2021/05/19/work-life-double-standards-force-women-to-choose-between-their-careers-and-motherhood/,0.9841269850730896,Most likely human-generated
https://newuniversity.org/2021/05/12/to-the-university-of-california-body-cameras-are-meant-to-be-used/,0.9740259647369385,Most likely human-generated
https://newuniversity.org/2021/05/05/the-danger-in-politicizing-derek-chauvins-trial-verdict/,1.0263158082962036,Most likely human-generated
https://newuniversity.org/2021/04/28/the-virtual-rise-of-shein-within-the-fast-fashion-industry/,1.0290697813034058,Most likely human-generated
https://newuniversity.org/2021/04/28/job-market-blues/,0.96875,Most likely human-generated
https://newuniversity.org/2021/04/19/leave-the-mlb-alone-holding-accountability-is-not-the-same-as-cancel-culture/,1.017543911933899,Most likely human-generated
https://newuniversity.org/2021/04/19/the-significance-of-recognizing-bipoc-creators/,0.9839572310447693,Most likely human-generated
https://newuniversity.org/2021/04/19/dont-fence-out-our-message/,0.9836956262588501,Most likely human-generated
https://newuniversity.org/2021/04/12/what-taylor-swifts-re-recordings-symbolize-for-music-ownership/,1.0325202941894531,Most likely human-generated
https://newuniversity.org/2021/04/12/presenting-studying-drama-in-the-pandemic/,1.0,Most likely human-generated
https://newuniversity.org/2021/03/10/the-white-house-congress-and-broken-promises/,1.0114942789077759,Most likely human-generated
https://newuniversity.org/2021/03/10/the-dark-secret-of-fiji-water/,0.9941176176071167,Most likely human-generated
https://newuniversity.org/2021/03/02/giving-juveniles-a-chance/,0.987730085849762,Most likely human-generated
https://newuniversity.org/2021/03/02/grocery-workers-are-frontline-workers/,1.0658682584762573,Most likely human-generated
https://newuniversity.org/2021/02/24/an-open-letter-to-disney-the-amalgamation-of-asian-identities-in-raya-and-the-last-dragon-is-not-real-representation/,1.0448718070983887,Most likely human-generated
https://newuniversity.org/2021/02/24/no-we-dont-need-to-pull-ourselves-up-by-our-bootstraps/,1.0164835453033447,Most likely human-generated
https://newuniversity.org/2021/02/17/donald-trumps-impeachment-is-far-too-late/,1.0625,Most likely human-generated
https://newuniversity.org/2021/02/08/the-peril-of-loyalist-ideology-in-politics-featuring-marjorie-taylor-greene-and-liz-cheney/,1.0,Most likely human-generated
