Link,Score,Prediction
Is it OK to speculate about Taylor Swift’s sexuality?,1.034482717514038,Most likely human-generated
Why obsess over Taylor Swift’s sexuality when there are more openly queer musicians than ever?,1.0186046361923218,Most likely human-generated
Elon Musk has become the world’s biggest hypocrite on free speech,1.045454502105713,Most likely human-generated
The law is now clear: you can’t be punished for having gender-critical views. So why does it keep happening?,1.045454502105713,Most likely human-generated
"Labour has one big spending plan, and it is making a hash of it. It must communicate better than this",1.0053476095199585,Most likely human-generated
The Guardian view on shifting party allegiances: Labour’s routine poll leads hide great volatility,1.1065088510513306,Most likely human-generated
A lesson and a wake-up call from Rochdale: Labour has become too complacent about its big poll lead,0.994413435459137,Most likely human-generated
The Guardian view on Julian Assange: why he should not be extradited,1.0125000476837158,Most likely human-generated
We go to the theatre to feel something – and people do. Trigger warnings don’t stop that,1.0304569005966187,Most likely human-generated
"Islamophobia and antisemitism in UK politics have a grim, exhausting symmetry",0.98591548204422,Most likely human-generated
We must start preparing the US workforce for the effects of AI – now,0.9828571677207947,Most likely human-generated
I feel for Keir Starmer. I too have suffered the sting of fat-shaming,0.9887640476226807,Most likely human-generated
"MPs, understand this: protests are inevitable when you fail to represent the people",1.0578947067260742,Most likely human-generated
"Mitch McConnell loathes Trump more than most, but he’s been his top enabler",1.0,Most likely human-generated
Putin had to contrive a ‘landslide’ – because he knows cracks are showing in Russian society,1.0499999523162842,Most likely human-generated
The Guardian view on the Princess of Wales: she has the right to heal privately,1.010928988456726,Most likely human-generated
The Zone of Interest is a portrait of guilt. No wonder it has divided opinion in Germany,1.0645161867141724,Most likely human-generated
The Guardian view on the future of the BBC : uncertain but necessary and all to play for,1.0158730745315552,Most likely human-generated
Britain is usually excited when it boots out a tired old government. Not this time,0.9615384340286255,Most likely human-generated
"Scotland’s hate crime law may be well intentioned, but the police should not stymie public debate",1.0,Most likely human-generated
Send missiles to Ukraine or stand accused of appeasing Russia ? Olaf Scholz must choose,1.0342856645584106,Most likely human-generated
Polls show Trump winning key swing states. That’s partly a failure of the press,0.970588207244873,Most likely human-generated
"The Guardian view on Europe’s troubled green deal: make the case, not concessions",1.034883737564087,Most likely human-generated
How did Kamala Harris go from being a rising star to a damp squib?,1.0503144264221191,Most likely human-generated
There’s a gaping hole at the centre of the Tory party where ideas should be. The risk is Liz Truss will fill it,1.0098521709442139,Most likely human-generated
"As a Palestinian American, I can’t vote for Joe Biden any more. And I am not alone",1.0114942789077759,Most likely human-generated
I’m 17 and haven’t seen a dentist for four years. This is life in England’s NHS dental deserts,1.029411792755127,Most likely human-generated
Higher education was easily accessible to disabled people during Covid. Why are we being shut out now?,1.047904133796692,Most likely human-generated
Australia’s new national cancer plan is brimming with good ideas – here are my top three picks,0.9952606558799744,Most likely human-generated
Why we need to stop using ‘pro- Palestine ’ and ‘pro- Israel ’,1.0662983655929565,Most likely human-generated
Discussing Sonia Sotomayor’s retirement is not sexist – it’s strategic,1.0059171915054321,Most likely human-generated
France has turned against Macron. Will Europe set the stage for President Le Pen?,1.0,Most likely human-generated
Triumphant Starmer already seems like the prime minister. Now his troubles really begin,1.0730336904525757,Most likely human-generated
England’s metro mayors make a farce of local democracy. They must be scrapped,1.0744681358337402,Most likely human-generated
Starmer may be bland – but that passes the taste test in a country sick of spicy politics,1.061855673789978,Most likely human-generated
What should Labour learn from Sadiq Khan? Take a stand – and don’t back down,1.015544056892395,Most likely human-generated
The Guardian view on Israel ’s far right: occupation of Palestinian territory feeds its extremism,1.0,Most likely human-generated
Israeli public opinion is shifting on the Gaza war – but this may make Netanyahu even more reckless,0.9878048896789551,Most likely human-generated
Julian Assange has paid a heavy price for his leaks – the US should let him go home,1.0160428285598755,Most likely human-generated
Rightwing US supreme court justices are in trouble. So they’ve discovered feminism,1.0225988626480103,Most likely human-generated
"By attacking and undermining the ICC, Israel has proved again it is a state gone rogue",1.0,Most likely human-generated
Louisiana ’s move to criminalize abortion pills is cruel and medically senseless,1.025477647781372,Most likely human-generated
