File,label,score
NY_2021_14331d199fd245254c3144b769a1f477.html.gz,HUMAN,0.194900944706051
NY_2021_115df582954e8030dba962a74709f453.html.gz,HUMAN,0.18845010100443
NY_2021_00bcdc464ab8043e56148d81573e3c5a.html.gz,HUMAN,0.2441392945436147
NY_2021_18dfcf888e43a17f684494ef72d1a701.html.gz,HUMAN,0.45755506522713196
NY_2021_13e1d6d280bba6df9216625269310740.html.gz,HUMAN,0.20055881790546665
NY_2021_1ca93db956f5413317254a78a627b302.html.gz,AI,0.8186019415312892
NY_2021_2625c44ff77ed0607e0a7ae3f9890104.html.gz,HUMAN,0.3020769126258227
NY_2021_264fd05ae3d99fc5c88237458c8a26d6.html.gz,HUMAN,0.31186585492670066
NY_2021_3095dc5793812cc0df37bceab86818eb.html.gz,HUMAN,0.19982272594653597
NY_2021_3f4ad005cf0d6d02cce4524ed9f764e3.html.gz,HUMAN,0.390731344128452
NY_2021_3f78cb273b937d62648c238140a0fd18.html.gz,HUMAN,0.277309457842459
NY_2021_42294246d3ca303613246d6db4f430ab.html.gz,HUMAN,0.18774232370064867
NY_2021_539197a2d12a03db99a8c17d1526b029.html.gz,HUMAN,0.19127411156655238
NY_2021_53b8b60037221715a2a1a7d640732683.html.gz,HUMAN,0.23461029500677066
NY_2021_62b249afe7aec3ce9743a683a2c9e856.html.gz,HUMAN,0.2796874672597319
NY_2021_6553b1340672ae61fef8f149b2bfef60.html.gz,HUMAN,0.27145487018576453
NY_2021_66d99d8221cb3678c639032b064a7212.html.gz,HUMAN,0.18819232297082625
NY_2021_6ac1f5756deaee77501dc9d895f3379a.html.gz,HUMAN,0.22821513751804182
NY_2021_7b05e7f7282690dca21e631901a28845.html.gz,HUMAN,0.2010404107746773
NY_2021_7f817efe078d250cf210dfa9c1292a3c.html.gz,AI,0.9957297136181352
NY_2021_80522a2130fbd98200fdffc6a3c47115.html.gz,HUMAN,0.23704345781109298
NY_2021_8c248086453e18bd11cc427b557b5d70.html.gz,HUMAN,0.31934425785253223
NY_2021_94e0e54efd1ba3e1fa7d990dc157692d.html.gz,AI,0.5175228413526133
NY_2021_96f7bc87b000ec460cb9b438a45a5022.html.gz,HUMAN,0.20955649737380388
NY_2021_9e26697f0f80bfd2b63cf344a33d307a.html.gz,HUMAN,0.1975938875490714
NY_2021_a247d79b6f92d4cafc9c4e1f47d85e0f.html.gz,HUMAN,0.34644848028990216
NY_2021_b2fa82de807598d8875aebf5cc6069ab.html.gz,HUMAN,0.2916649329545938
NY_2021_b591daf5d063ed47c967d1dd4868d7d8.html.gz,HUMAN,0.3985988937582534
NY_2021_be51dbe0cad1bcb41244c421c7c18037.html.gz,HUMAN,0.25044741953657446
NY_2021_c3e342714ac1de9c86a01038b6e806b4.html.gz,HUMAN,0.20316658493672093
NY_2021_dc5fb405a80736b86f0509340f2ded1b.html.gz,HUMAN,0.1956167153759382
NY_2021_e61d32a148d4dfba4a88bdbc23525d26.html.gz,HUMAN,0.4000997829760915
NY_2021_f30ee09e01588aa60c7b0fe41121a1e1.html.gz,HUMAN,0.21053118125642084
NY_2021_e174fdaaa1bf9c8aa96d5e69cb8047aa.html.gz,HUMAN,0.18849563463390412
NY_2021_ee766d1afa276d2ceecae0c624d14e2c.html.gz,HUMAN,0.24667467939377194
NY_2021_f45dcb9a92e10b8607e229ec702ac3a7.html.gz,HUMAN,0.2977530803836378
NY_2021_fc0614691ea80d47bdcbfeff8d494715.html.gz,HUMAN,0.18784667911274655
