File,label,score
IN_2023_06145fd17c6f0a42a54de24af56c3ebf.html.gz,HUMAN,0.20432028554121834
IN_2023_028facf5a3269e60b7293b6a56dae604.html.gz,HUMAN,0.20831719232321266
IN_2023_025e990ead783095a36b0787adf0efa2.html.gz,AI,0.6198302214088027
IN_2023_009f208600ad1a36a0ab655465f75aab.html.gz,HUMAN,0.22423111121494502
IN_2023_0978cb04511f3879cb4bfcc8c27b7244.html.gz,HUMAN,0.22035189158796872
IN_2023_0ebbbb78acc3dedcc2c26bed9d8b0732.html.gz,HUMAN,0.1896513227771115
IN_2023_0fbc0a72973d61a99d19fb9ad0244000.html.gz,HUMAN,0.1950640633928584
IN_2023_0aabd754685f0041c2a2c479325da02f.html.gz,AI,0.8809879075924606
IN_2023_0b809aebcab46336029a66fe33e13feb.html.gz,HUMAN,0.43645091884746906
IN_2023_0e93c1ab6ff223c20bb87cd69cc4c131.html.gz,HUMAN,0.4009704822077264
IN_2023_10039987eb7429c329246de5cfbfde08.html.gz,HUMAN,0.2679390175446069
IN_2023_103cc699550e19f61b20f48f09c1f793.html.gz,HUMAN,0.21956182375061442
IN_2023_10b94f37c89b5a3894dfe28b271237b0.html.gz,HUMAN,0.29619459976937
IN_2023_161cb5a75ee9e96da7260f4d879c4150.html.gz,HUMAN,0.204516732479991
IN_2023_18b2557b4629fd734b49252a69ed6af0.html.gz,AI,0.9003616762678889
IN_2023_2271ea11efb83cd61f3d8ffb139e468b.html.gz,HUMAN,0.2517687265123984
IN_2023_1a03241c8316bd7730b162b5955ac0ec.html.gz,AI,0.6395977930427424
IN_2023_2336b15fecf41164938c577ca2701c85.html.gz,HUMAN,0.193146515948578
IN_2023_1bbb334713ddbdb153141b0caab733df.html.gz,HUMAN,0.33248926473115686
IN_2023_1b71d11282231a4b9cc4c5ea60a77b47.html.gz,HUMAN,0.35501574482360415
IN_2023_27fe40d4abba56b4794bba0c7b1f7826.html.gz,AI,0.9737061844268509
IN_2023_2500aa225f3b86c070c202ca48b3f624.html.gz,AI,0.5515411136470344
IN_2023_27a13f361e38d813a22e82d023c7ff51.html.gz,HUMAN,0.3351490504890525
IN_2023_2654f4073ec1e61275047cc87b911bf9.html.gz,HUMAN,0.19941792523737223
IN_2023_2647d181a6854fd968718d41a3b3ed75.html.gz,AI,0.8800481498833097
IN_2023_2b74e1ee8fb8035c45a1525adc5e3e80.html.gz,HUMAN,0.19026124533527375
IN_2023_29c2686c17bd7912c220c0b2d8c0104a.html.gz,HUMAN,0.1890315295229446
IN_2023_2c7c586deeeb446d3594145eb4de1933.html.gz,AI,0.7341779278754136
IN_2023_2f244cd690439603c07f691ece266731.html.gz,HUMAN,0.3719207328059837
IN_2023_2d4f9e98e184c2cdba6023df5b7590a2.html.gz,HUMAN,0.45230261206083405
IN_2023_37c49ac424f43bc2fa0526806911fd1f.html.gz,HUMAN,0.2019901010081518
IN_2023_310074c130e0bd337f247c71407335ec.html.gz,AI,0.6959048981825269
IN_2023_36aa24d8c67a6caa01f8212ae920438a.html.gz,HUMAN,0.23528707199491547
IN_2023_2f6308f04f2372788f1eea89722b9760.html.gz,AI,0.6016654159503552
IN_2023_36e9c9d56a715f9925585919d4d6f16a.html.gz,HUMAN,0.19437463600080523
IN_2023_39f9d8dbbe7d25f2375ec58edbc124ea.html.gz,HUMAN,0.18776127109747856
IN_2023_3d36063050a921db3eee2a7f72f20e34.html.gz,HUMAN,0.19382767962495479
IN_2023_40423da00b8cf22f0e95bf35952a773c.html.gz,HUMAN,0.2384762367592867
IN_2023_390e7a561f5f307b50739b6480f937f5.html.gz,HUMAN,0.20055881790546665
IN_2023_427b012bb9459e7e9eab6386870ab331.html.gz,HUMAN,0.2557829693136644
IN_2023_42a6b1e172ac85bb7ec93bdc0dd31d12.html.gz,HUMAN,0.3199095095511962
IN_2023_47aa6c418cda3372861a3e78f30c3c90.html.gz,HUMAN,0.18790774461574306
IN_2023_45379cdcdc64be51d7bee59094bb7a0e.html.gz,HUMAN,0.20670338793817414
IN_2023_43f5925736f3037291dd6463014c37f3.html.gz,HUMAN,0.23763744477818902
IN_2023_462765309e2190c92a9c9cf6ed037d09.html.gz,HUMAN,0.3094859483511768
IN_2023_495a7dc99dd35f8e4b2ba7b5a5cf9d0f.html.gz,HUMAN,0.20555649541273657
IN_2023_4a66a58f3aaef10774ba01e1733ed4dd.html.gz,AI,0.5638832324746139
IN_2023_4bd25b8eab6bcbba25f7d7f48bb47be3.html.gz,HUMAN,0.3049450647665897
IN_2023_4dbcc24342730c40853d09d4b8237027.html.gz,HUMAN,0.3841544785953335
IN_2023_4e13974b8a4c1e76b9c2aa8db1b73a83.html.gz,HUMAN,0.19769121227592165
IN_2023_4e5e6ab64586d9009c8f94e7f7713310.html.gz,HUMAN,0.29619459976937
IN_2023_4f39a39cdf78589e6aba847587b075a2.html.gz,AI,0.7115644303304928
IN_2023_527959f24480597effee742e28dd2400.html.gz,HUMAN,0.25224273629633037
IN_2023_5471fb34f005aeff9ba2cf252d8d4543.html.gz,HUMAN,0.19674006636701707
IN_2023_5554ddd6323a4e51babb91ffcb09f732.html.gz,HUMAN,0.28787695268971475
IN_2023_590689ac030c59e876c543828f0cc77d.html.gz,HUMAN,0.26019483107690955
IN_2023_5a74f410ac138822eb586539aef77f49.html.gz,HUMAN,0.2867882825745386
IN_2023_5b3c090cc3811647ad1200d0c7050ff2.html.gz,HUMAN,0.18757791881454525
IN_2023_5d619f5b27b3599af71964caedee95f8.html.gz,HUMAN,0.1896513227771115
IN_2023_5e7a3d32180f37697bc00a513cd3e67c.html.gz,HUMAN,0.23692517373722258
IN_2023_639ccfcc0a919cfdabc76e3d63f83bd5.html.gz,HUMAN,0.22170764110912974
IN_2023_63ff6a4ebd1efd6befbec9fa46d4e24b.html.gz,HUMAN,0.20542410992440074
IN_2023_6810aefe5e465bb8cac742be2b5de1d0.html.gz,HUMAN,0.1894370316647348
IN_2023_69a127e482dde804aa8fe3945de4148c.html.gz,HUMAN,0.18981785085455313
IN_2023_6647c1b65e0a344c254d106a654c540f.html.gz,HUMAN,0.20129310756631927
IN_2023_69c3863b5ce7d4d84844e28558c04739.html.gz,HUMAN,0.38356927394486634
