File,label,score
MN_2023_01008e47d2bbb56013cd79aaf8c04f6d.html.gz,HUMAN,0.4502927215389351
MN_2023_02fe39b40db2c160e00cc7e3a47fbc77.html.gz,HUMAN,0.21814466177019878
MN_2023_055f04bffabeb842800114c812936569.html.gz,AI,0.7678066211090913
MN_2023_027d99bdaadfce1707d68c2eef639c85.html.gz,HUMAN,0.21886305406271425
MN_2023_05d3e5c32136aa00f22ed6e15f6a8184.html.gz,HUMAN,0.27354520424871676
MN_2023_07514a91a1d009447f921a868a352a98.html.gz,HUMAN,0.26079622884369075
MN_2023_0d41616a7ff89cc7153155da6b4a026a.html.gz,HUMAN,0.22769083101367968
MN_2023_0fcf8c7c4eb055038b6f9c45b5aa2e7c.html.gz,HUMAN,0.29198236267863975
MN_2023_0850b9ca50af3fa5bd334cdb928badc6.html.gz,AI,0.8936030135635473
MN_2023_06c059ab848c7a546d25071fd4e39c63.html.gz,HUMAN,0.46590333530331085
MN_2023_13008e942974afcbcebacfe27bc1dea5.html.gz,HUMAN,0.2698020569630799
MN_2023_1277ed72bf66d66cfac32184a9160234.html.gz,HUMAN,0.24688190031500215
MN_2023_14ab2ce5a66cdc4cb50ccede7fa2cba7.html.gz,HUMAN,0.22784184527939286
MN_2023_10805e23464af76bdbfec9e4a6d12503.html.gz,AI,0.9999713219827536
MN_2023_10756dd605c459bb34321cb50e93edcb.html.gz,HUMAN,0.25279683753440774
MN_2023_1718ca28002a00192b41ea8df123a4cb.html.gz,HUMAN,0.1980605749246224
MN_2023_17ee020c2d46997a1254b8d04bfd9db1.html.gz,AI,0.5332570263480707
MN_2023_1947e759162905426f4e7f0b353d0236.html.gz,HUMAN,0.18837208695110697
MN_2023_1ac3d4725b284ae9e393122a3acb9307.html.gz,AI,0.6684996708410605
MN_2023_15b48f234069b32ef8f4c29dbee31e55.html.gz,HUMAN,0.2009837273821226
MN_2023_1b78d6d54850661bb4ca8a318fdb4413.html.gz,HUMAN,0.20609138089167212
MN_2023_1ffa25e1b99d5a1b7e72d2ac5af1862c.html.gz,HUMAN,0.1879938896882474
MN_2023_1e0cc0cf7ed82d45abd6b7c0ef09e645.html.gz,HUMAN,0.2009837273821226
MN_2023_222904702db74e03dffc9c3cf8975b69.html.gz,AI,0.5755463794822985
MN_2023_24b81d135215a9e98755f6ac9caa31df.html.gz,HUMAN,0.31243390426951434
MN_2023_27c94206d8449b7039136b04658a50d3.html.gz,HUMAN,0.34795682042626225
MN_2023_24ff7dc793d707715911ab1c4b33aca0.html.gz,AI,0.8312395600989844
MN_2023_24ee3a5361c7980fd6adeab79b5c1973.html.gz,AI,0.8846952201025667
MN_2023_2948aaed0ec4091bb51ebcbd2aba8b77.html.gz,HUMAN,0.1876610579937167
MN_2023_29cff0a6c7afd90d50f1b0d972a7af59.html.gz,HUMAN,0.1883099228720907
MN_2023_34af866bdd43d5f7000d7ae67df4aca1.html.gz,AI,0.9998418494212965
MN_2023_2d7fb003d55268ac48e35db7428af0b4.html.gz,HUMAN,0.2027661183977591
MN_2023_35122ea9e7e3ea9042e237e399b44c0c.html.gz,AI,0.9999935079613204
MN_2023_369aa53cfebb811326e2ba05bd0087d7.html.gz,HUMAN,0.38007580451179535
MN_2023_37f869f75220c990d6f3d4e1f45980d0.html.gz,HUMAN,0.1992594738298882
MN_2023_384448242182a420e5db0a527896ae11.html.gz,HUMAN,0.26890185200479166
MN_2023_38301186461c3bbe117c383480f1ec96.html.gz,HUMAN,0.22407714480133575
MN_2023_3872fd51b5e588a53ec345e90c468694.html.gz,AI,0.9992251148463064
MN_2023_3a48f8ea5f23f7d7acc63fcf0e9642d8.html.gz,HUMAN,0.1929485460568097
MN_2023_3c7b4dcf86ac6bf98ff421e1cf97d7d9.html.gz,HUMAN,0.3968305499104169
MN_2023_3d51642ae781717638c9a4bfa2236b94.html.gz,AI,0.5484735505005611
MN_2023_3edde2abce3dcda6746dad643b952124.html.gz,HUMAN,0.21168516766564252
MN_2023_3f3006d1377176ebaec6d8c7dda0ae26.html.gz,HUMAN,0.1989978932034053
MN_2023_3f3c9055fcd0523a0cc4ceb5d1d4b149.html.gz,AI,0.9469942775084168
MN_2023_422917ecd7541cec8c22f2dfe11766a6.html.gz,HUMAN,0.25209808551081553
MN_2023_438831f971d0d8c6c2bfcdd33efe6a49.html.gz,HUMAN,0.22192848117977823
MN_2023_470d5df98b8000d882db84cbdae72d00.html.gz,HUMAN,0.18957355033086373
MN_2023_4b1e3ef5252db95178b838f13d1a5f50.html.gz,HUMAN,0.27963183403728964
MN_2023_4d1946dc7e62b2b3b6fb6cfc60df0882.html.gz,HUMAN,0.1891849562961516
