File,label,score
GA_2023_0bd1fa084b58d7f55f51d033d4aeda72.html.gz,HUMAN,0.27416084510537747
GA_2023_02083c62a011c9403a2357acc8590ece.html.gz,HUMAN,0.25003066719121353
GA_2023_2ccd9da73eddf52ae1129e0d74305edd.html.gz,HUMAN,0.47913770100036174
GA_2023_2da7a663ecf13941c6e52ebcfc020e02.html.gz,HUMAN,0.24116767839893716
GA_2023_34689f61b50fd3ccf3977c6c5909aa4d.html.gz,HUMAN,0.18945795497698328
GA_2023_33b456d0799b1944b88d9d725ecc32d2.html.gz,HUMAN,0.20254417047441003
GA_2023_48a87ef0152b36f104a4e2dfb52ae286.html.gz,HUMAN,0.3410567750608114
GA_2023_3b8591041e69da80d6536c1e2e19fc16.html.gz,HUMAN,0.20330504271113664
GA_2023_43d17bd1dd8bc1f5f8164ec9168bfad9.html.gz,HUMAN,0.23482514213015185
GA_2023_90aea124c5dc235be3ae6f9d3bae2bc7.html.gz,HUMAN,0.30092699855767546
GA_2023_5f0c16033f136ff730e6a7a4dc5297f0.html.gz,HUMAN,0.18749758267961023
GA_2023_4c6a197eecc9eb12124330f1810a4f03.html.gz,HUMAN,0.3326806886190578
GA_2023_93b55168ea658bfd9d5745c8cbb3d37f.html.gz,HUMAN,0.19894595222127553
GA_2023_a4fc4522f0456e123215102670a43824.html.gz,HUMAN,0.4840873449495749
GA_2023_98863fb926f30935fff0d9ee92d62fbe.html.gz,HUMAN,0.28459644892307306
GA_2023_ac64fc7771324d70c217aa3b150f1f34.html.gz,HUMAN,0.2530082987163547
GA_2023_f340dbb6453dfdbe7e88d35d36321a52.html.gz,HUMAN,0.37963758461242386
GA_2023_df57f7ab45559e846a4341c79ba3517a.html.gz,HUMAN,0.31826371867648984
GA_2023_f59adabfbe496e8ecc008a504e9c9b07.html.gz,AI,0.5300775205281455
