Link,Score,Prediction
MS_2022_013677ddd4bf506c14e92566af04de16.html.gz,0.934108555316925,Most likely human-generated
MS_2022_07b60ac8c5a9f21c454f0362c2766900.html.gz,0.948387086391449,Most likely human-generated
MS_2022_0d698f245cc150f71638e949df8f1a30.html.gz,0.9754098653793335,Most likely human-generated
MS_2022_0e5c022d424a34337cc60c8fc42f1193.html.gz,0.9541984796524048,Most likely human-generated
MS_2022_0fc216f1085f1a129c5a95c865b8aced.html.gz,0.946107804775238,Most likely human-generated
MS_2022_1704631d5f6b91aa6cad5451be26f567.html.gz,1.049180269241333,Most likely human-generated
MS_2022_182f645fbf34504f317def7fe1ff3016.html.gz,1.0125786066055298,Most likely human-generated
MS_2022_2032709c7256c1f702e9e505b0997589.html.gz,0.9919354915618896,Most likely human-generated
MS_2022_2e9fc67abf2e68cc3710a31c6dfdfd85.html.gz,1.059999942779541,Most likely human-generated
MS_2022_2fd491a589616d51a6d72876b1e1b460.html.gz,0.9769230484962463,Most likely human-generated
MS_2022_38368484a9ececd8cb926085fc1b8c6a.html.gz,0.8888888955116272,Most likely human-generated
MS_2022_3e0b1552d713a1ba70800605ccfe32ae.html.gz,0.9868420958518982,Most likely human-generated
MS_2022_3e1903cb0556e8010e90ef6b0ea85375.html.gz,1.0209790468215942,Most likely human-generated
MS_2022_3f39121e812b1efe71eab336ac808266.html.gz,1.029940128326416,Most likely human-generated
MS_2022_463a4673483a2520946c0f65d1a19a67.html.gz,0.9941176176071167,Most likely human-generated
MS_2022_4973f38e4ed9b910a03e4572eac05580.html.gz,1.0303030014038086,Most likely human-generated
MS_2022_4c410f51c01d9cc5f3fd649bf5928c70.html.gz,1.0059880018234253,Most likely human-generated
MS_2022_5584c1af9b883d7be7de959955d14003.html.gz,0.9615384340286255,Most likely human-generated
MS_2022_585017db6c329fc21f3f4f7dc0f1bedc.html.gz,1.0059880018234253,Most likely human-generated
MS_2022_58c20b030ae5e26a74863f0e074bea6d.html.gz,0.9869281053543091,Most likely human-generated
MS_2022_58ed52cee82cacf479b2852ba59d873c.html.gz,0.9879518151283264,Most likely human-generated
MS_2022_5a8c7e7a7d8d30d5a68ccfbe7017aea6.html.gz,1.04347825050354,Most likely human-generated
MS_2022_5c49b200026102af596be01c52bddc0c.html.gz,1.02173912525177,Most likely human-generated
MS_2022_5cd610e5681687fdbc62120aace050be.html.gz,1.0229885578155518,Most likely human-generated
MS_2022_613d36bfa94b591ca95c304c76a09b5b.html.gz,0.9456067085266113,Most likely human-generated
MS_2022_66d87f144322c3437dba05ce674fd698.html.gz,0.9722222089767456,Most likely human-generated
MS_2022_6736313fc516162306223cf130e2bc70.html.gz,0.9799196720123291,Most likely human-generated
MS_2022_67f33c76ef069a7e6d2d1217fbf97828.html.gz,0.9523809552192688,Most likely human-generated
MS_2022_6f85cfe7a22d6b664291958ed08edd6e.html.gz,0.9803921580314636,Most likely human-generated
MS_2022_7087a765d954cb211e4f9778d30e8b8d.html.gz,1.0268456935882568,Most likely human-generated
MS_2022_73216c14a3ce43ca372029791f1dfc9d.html.gz,0.9290322661399841,Most likely human-generated
MS_2022_739f16b841dc28a7e9ea5faa6facdd78.html.gz,0.9695122241973877,Most likely human-generated
MS_2022_7fcf17b373b1283d50971d7a636a9705.html.gz,0.9647058844566345,Most likely human-generated
MS_2022_83f16e010603b2479fe8ae6538317b62.html.gz,1.0413793325424194,Most likely human-generated
MS_2022_867d910d1708eecfb2956e218dc24644.html.gz,1.068323016166687,Most likely human-generated
MS_2022_870754deb770baf1dd09e3e2ee5f81a5.html.gz,0.9918367266654968,Most likely human-generated
MS_2022_8e164dc388efb8db0270511bdfd76f54.html.gz,0.9593495726585388,Most likely human-generated
MS_2022_8f6922f76c2aee953aa3bd9e05077741.html.gz,0.9637305736541748,Most likely human-generated
MS_2022_9ba2ac4522c2eefab063ae9b6802c0f8.html.gz,0.9303797483444214,Most likely human-generated
MS_2022_9de6b796fee2c72bfae848d7844e5ebb.html.gz,1.058823585510254,Most likely human-generated
MS_2022_a79deda1511dca3c287290b649c080d5.html.gz,1.0229008197784424,Most likely human-generated
MS_2022_aa2f902e8a6086d08ca3a478ded4d123.html.gz,0.9365671873092651,Most likely human-generated
MS_2022_addb9f1190570279eccfa9f29747ce1f.html.gz,0.946107804775238,Most likely human-generated
MS_2022_afc0e14928bc401d3da07a489d060405.html.gz,1.045161247253418,Most likely human-generated
MS_2022_b4131dbf984a8d5a3ef17ad9cf2fd5ee.html.gz,0.9858155846595764,Most likely human-generated
MS_2022_b42d39386f5eee0b79663d095c4f6464.html.gz,1.0188679695129395,Most likely human-generated
MS_2022_b5e9217169ecbb4899020ad398d1424c.html.gz,0.9402173757553101,Most likely human-generated
MS_2022_bf45fe9fd3c7d83bf87ac3e7e01b6b42.html.gz,1.029940128326416,Most likely human-generated
MS_2022_c0065707c9cc5125c4899711ad2e0771.html.gz,1.0,Most likely human-generated
MS_2022_c0095500384c32b57f301f26928d3b14.html.gz,1.0053476095199585,Most likely human-generated
MS_2022_c8be9e972d527b0681a78144b0432771.html.gz,0.9333333373069763,Most likely human-generated
MS_2022_cae303cffc4bb8a4f63e72e4d895d3f8.html.gz,1.0604026317596436,Most likely human-generated
MS_2022_cb31937d137c7e0f8648a802858a496a.html.gz,0.8896104097366333,Most likely human-generated
MS_2022_cfcf16f3e26cab410101763a4a61e9f9.html.gz,0.9933333396911621,Most likely human-generated
MS_2022_d117a648115797c4c8e440c3d46b0b18.html.gz,0.9426751732826233,Most likely human-generated
MS_2022_d19e2f8f9990b42ab74a5adc4dbbc55a.html.gz,1.0229885578155518,Most likely human-generated
MS_2022_d400da8bfb7b2c67c8d487e2abd728a0.html.gz,1.0,Most likely human-generated
MS_2022_d72263d7e6e370af1da4b694d7ab44b5.html.gz,0.9833333492279053,Most likely human-generated
MS_2022_dbd22988a05a744b889f0f4b6cbdecf6.html.gz,0.9406779408454895,Most likely human-generated
MS_2022_e172c26a63742598732741cdce25900a.html.gz,1.0235294103622437,Most likely human-generated
MS_2022_e7299b933184f729828bf9a79b042e1f.html.gz,0.9345238208770752,Most likely human-generated
MS_2022_e8ef4b4b12106052cc2975cd6e239e12.html.gz,1.0,Most likely human-generated
MS_2022_ecf45afa1b4cfdb62ae76fe55367c8b7.html.gz,1.0270270109176636,Most likely human-generated
MS_2022_edbe24ae0e99927ad14b386ad2e1447f.html.gz,1.0675675868988037,Most likely human-generated
MS_2022_f08c98e2132ff5b146b9759098cdd2cd.html.gz,0.9942196607589722,Most likely human-generated
MS_2022_f0a91009652742e89d9dc88785f67319.html.gz,1.0067567825317383,Most likely human-generated
MS_2022_f2a2c1bfd47755f3102679e0a2747fb3.html.gz,1.0040485858917236,Most likely human-generated
MS_2022_f41c7e272a1585c5e60f4435822592b1.html.gz,0.9113300442695618,Most likely human-generated
MS_2022_f444cc13a0c08238d5ac1843106b757b.html.gz,0.9807692170143127,Most likely human-generated
MS_2022_f768d9b34dea9ff46f6333b1c06f3668.html.gz,0.9929577708244324,Most likely human-generated
MS_2022_fef4e1a408b46178cc4ab092dc1421df.html.gz,0.9774011373519897,Most likely human-generated
