Link,Score,Prediction
MN_2020_16286c3515cac629dc17116953004e50.html.gz,1.047904133796692,Most likely human-generated
MN_2020_2d5a089d18ff20a08c061259d076be43.html.gz,1.0320513248443604,Most likely human-generated
MN_2020_348e4b320f883dc85098e1edbbcb4313.html.gz,0.9662162065505981,Most likely human-generated
MN_2020_36cc242341733d58cb0c28c5f4d0658c.html.gz,0.9624999761581421,Most likely human-generated
MN_2020_47446cc26906c0f52aa91baa29baa602.html.gz,1.006622552871704,Most likely human-generated
MN_2020_4c97c7b84a1b4f040780230e661260ba.html.gz,0.9542483687400818,Most likely human-generated
MN_2020_524344237fea738d2086979bf2576c51.html.gz,1.023923397064209,Most likely human-generated
MN_2020_6c925c1b37f69f35ec01f93d24c358b5.html.gz,0.9934210777282715,Most likely human-generated
MN_2020_865df2fd64838ca7ffaa577dfabb98a9.html.gz,1.032710313796997,Most likely human-generated
MN_2020_a07d4e038dcd4adccbc8104d32e018c7.html.gz,1.0125000476837158,Most likely human-generated
MN_2020_ff299e60455fbfc12b4812b9de2fd25b.html.gz,1.0324674844741821,Most likely human-generated
