Link,Score,Prediction
SD_2022_0e93731e1419fcdefba930d71a6cb6ad.html.gz,0.9624999761581421,Most likely human-generated
SD_2022_229dbf42ef33683bfe18e852c7212716.html.gz,0.9314285516738892,Most likely human-generated
SD_2022_245fa4d1c15748fad674139268774a32.html.gz,0.948387086391449,Most likely human-generated
SD_2022_2f336804a16da8ea7bd63a2e41f021a4.html.gz,1.040816307067871,Most likely human-generated
SD_2022_3339de1368e5aa395585a5993a631139.html.gz,0.9571428298950195,Most likely human-generated
SD_2022_4390ce7aea8d8ea397942724cd41e257.html.gz,1.034246563911438,Most likely human-generated
SD_2022_7cfd3a55f0dc3e11b8ec5d324587bb6d.html.gz,0.9940476417541504,Most likely human-generated
SD_2022_7f7e86d34d9b9b51a892e16faa2fe0c7.html.gz,1.0502283573150635,Most likely human-generated
SD_2022_87f92a0d3e8d11a7170022b337df57bc.html.gz,0.9477611780166626,Most likely human-generated
SD_2022_8e3d73a682eb99cb6618ee2a3f67d1bc.html.gz,0.9801587462425232,Most likely human-generated
SD_2022_8ee76f36072ee82910f6a1a117cbe5e1.html.gz,1.0,Most likely human-generated
SD_2022_932db10c6ef8ac051b54912e5f4b573a.html.gz,0.9636363387107849,Most likely human-generated
SD_2022_99c371f4140e195e23d3e86fae2470b1.html.gz,0.9795918464660645,Most likely human-generated
SD_2022_abbcf194c081f8804356e8fcc9af99ab.html.gz,1.006250023841858,Most likely human-generated
SD_2022_aea8660aa9ed0a08efe3e70ad1a3171f.html.gz,1.01129949092865,Most likely human-generated
SD_2022_b1ccddf39731fababe295feedaa3361f.html.gz,0.94921875,Most likely human-generated
SD_2022_ee40870a1c654464661f2fb558168c3f.html.gz,1.0357142686843872,Most likely human-generated
SD_2022_f224e183bbd98535d0d5f74ac1d99e21.html.gz,0.9503546357154846,Most likely human-generated
SD_2022_fb8f28b2fe060b827f66b78af608efd2.html.gz,0.9666666388511658,Most likely human-generated
