Link,Score,Prediction
AL_2024_1cce41117577a7bcd22df01dc220f630.html.gz,1.0318471193313599,Most likely human-generated
AL_2024_1d4e8072493ddd85d72520c33d029fbf.html.gz,0.9772727489471436,Most likely human-generated
AL_2024_20c03e82f298f9e70f6214ec2451a9bc.html.gz,0.9750000238418579,Most likely human-generated
AL_2024_2117c791ffa9a502b0b9b68e95267791.html.gz,1.0469799041748047,Most likely human-generated
AL_2024_25d20a0726f7ec58542edf5a9cf855d0.html.gz,0.9470587968826294,Most likely human-generated
AL_2024_25edfd6a5cee45db27a6e4e9e8e8a967.html.gz,0.9941176176071167,Most likely human-generated
AL_2024_33ce50488b1602ed8a8b455c4f38bd8d.html.gz,1.0437955856323242,Most likely human-generated
AL_2024_3e7caad3b12159d14d7f98701ce3010e.html.gz,1.0580644607543945,Most likely human-generated
AL_2024_4cc846bb4aed68780ec764c51bfb8885.html.gz,0.9342105388641357,Most likely human-generated
AL_2024_55f2d0f252b8399e469d19bd85ad539f.html.gz,0.9938271641731262,Most likely human-generated
AL_2024_574d3c834b749f89b97e9f6e07047dd3.html.gz,1.0833333730697632,Most likely human-generated
AL_2024_5fc9b3f6b475e705dd922c868f096af7.html.gz,1.023391842842102,Most likely human-generated
AL_2024_6959e484f712b0cd04e38b51d4b30c69.html.gz,1.0609755516052246,Most likely human-generated
AL_2024_748edfa6824a95db3c110e5db9b8428c.html.gz,0.9785714149475098,Most likely human-generated
AL_2024_77a8311fc3fef22fd0b171973458601f.html.gz,0.9677419066429138,Most likely human-generated
AL_2024_801043f626a94af9841684b674708d32.html.gz,0.9930070042610168,Most likely human-generated
AL_2024_8809af13ac0b0a24785729e859f9b80f.html.gz,1.0979020595550537,Most likely human-generated
AL_2024_ae95bee6f29b2eaa26c1bde391619d3d.html.gz,0.9136690497398376,Most likely human-generated
AL_2024_b2e2a52f8295474e1ccee8a33bd55105.html.gz,1.0,Most likely human-generated
AL_2024_d4778b7031f56cd85dff860769da8b8b.html.gz,0.9716312289237976,Most likely human-generated
AL_2024_d7d5379a13602ab308831d3c4f793e47.html.gz,0.9860140085220337,Most likely human-generated
AL_2024_e9b88e3e7a438b0a35be1d8af234c531.html.gz,1.0120482444763184,Most likely human-generated
