Link,Score,Prediction
IL_2022_03907c2791aa17299f72e8b9f895b3f4.html.gz,1.0116279125213623,Most likely human-generated
IL_2022_151bc822e650d3c6d86b9d4360e4eba7.html.gz,0.9937888383865356,Most likely human-generated
IL_2022_16483fb1b94ad1b3b1e031527c1e6376.html.gz,0.9934210777282715,Most likely human-generated
IL_2022_1b720b4d107e416836c2777e9704c40e.html.gz,1.014814853668213,Most likely human-generated
IL_2022_38eb6c8977365e1dba9f09664dd094d8.html.gz,0.9620253443717957,Most likely human-generated
IL_2022_6af799f4e3582bdb9728b53fe05b318f.html.gz,0.9305555820465088,Most likely human-generated
IL_2022_6b869be72ee8884cf9e182232bddfad2.html.gz,0.9868420958518982,Most likely human-generated
IL_2022_809dd6f6e1920323fa536dbce5897dfa.html.gz,0.8950276374816895,Most likely human-generated
IL_2022_927fb20f2be33a7a3f8bfca276c18487.html.gz,0.985401451587677,Most likely human-generated
IL_2022_a55780700eba4768afc5bab88de5ad65.html.gz,0.9459459185600281,Most likely human-generated
IL_2022_bf11fb97b5c395c051d4279c618f8553.html.gz,0.9652777910232544,Most likely human-generated
IL_2022_d2d36442c80a56f3e83f445a297ee062.html.gz,0.9869281053543091,Most likely human-generated
IL_2022_dc64bbc382774a835dd3e5b61792b6ab.html.gz,1.0,Most likely human-generated
IL_2022_dd6b0a9d99d4e298e92f766c905e5ba6.html.gz,1.0129870176315308,Most likely human-generated
IL_2022_f06e6eb3199ea9523d383b8156ad43ea.html.gz,1.030701756477356,Most likely human-generated
IL_2022_f57e3b7b61a1a9743561012b7a9a95e7.html.gz,0.9404761791229248,Most likely human-generated
IL_2022_f994e38c61ccad18e1ee83733a0c594e.html.gz,0.98591548204422,Most likely human-generated
