Link,Score,Prediction
ME_2023_08dcdb46b09026881824ccb77bcd6ebd.html.gz,0.9743589758872986,Most likely human-generated
ME_2023_0be9514a65ce971e7aa9167cc5db92ea.html.gz,1.0496454238891602,Most likely human-generated
ME_2023_183333b8f01cd96d6022c75a69a7cae9.html.gz,0.9764705896377563,Most likely human-generated
ME_2023_185180a223e95e45ceab6ec63cd1d8f2.html.gz,1.0061728954315186,Most likely human-generated
ME_2023_1f3357388007a3b3f355aa44d7522683.html.gz,0.9371980428695679,Most likely human-generated
ME_2023_206876badb888f1bc54f6a82727e75f3.html.gz,0.9689440727233887,Most likely human-generated
ME_2023_2234e54f7249657bef46cc387f2d125f.html.gz,1.0395480394363403,Most likely human-generated
ME_2023_3447e97cd9486a1429bd9d8c7c7837a0.html.gz,1.0,Most likely human-generated
ME_2023_35cc676b22120e6b069d1c23c61b2f75.html.gz,1.0571428537368774,Most likely human-generated
ME_2023_3732fa0a909a05424bd9058ce9657109.html.gz,0.9463087320327759,Most likely human-generated
ME_2023_4159bead370aaefd022a7a20264bf942.html.gz,1.0320513248443604,Most likely human-generated
ME_2023_45f651fe90c6ea48b492a90a4c02ac45.html.gz,0.9691358208656311,Most likely human-generated
ME_2023_498326ae42cf529ca2d0c9e87242fa03.html.gz,0.9808917045593262,Most likely human-generated
ME_2023_52c2cd7635a9f0f6324ad3a811c523a2.html.gz,1.0261437892913818,Most likely human-generated
ME_2023_5bd4d6f263cc9401606c2c518e634466.html.gz,1.0251256227493286,Most likely human-generated
ME_2023_61599aa5568fe72f593369c88caa31d9.html.gz,0.9732824563980103,Most likely human-generated
ME_2023_6a62be33579f5f077bffb8e05813cfff.html.gz,1.0136985778808594,Most likely human-generated
ME_2023_6d4f150e948689057418807223c44240.html.gz,1.0116279125213623,Most likely human-generated
ME_2023_75ac60db5af261286322dbd29fd83aae.html.gz,0.989130437374115,Most likely human-generated
ME_2023_90e15d70845c29def29165b76668da99.html.gz,1.0492610931396484,Most likely human-generated
ME_2023_98f867ddf6482d829fab4011db01ac32.html.gz,1.0213903188705444,Most likely human-generated
ME_2023_9aea127d6c16caf0a11b6d15e89a147a.html.gz,0.9251700639724731,Most likely human-generated
ME_2023_9fb45cfda144260eb89718846ec88518.html.gz,1.0189872980117798,Most likely human-generated
ME_2023_a6ce25271bcc6fb8c385e277c0b27058.html.gz,0.9937499761581421,Most likely human-generated
ME_2023_aaf02d51cbb3008d543562ae53742a5d.html.gz,0.9642857313156128,Most likely human-generated
ME_2023_b12121ec9f8dc922ff315b4cbb6e9c43.html.gz,1.005494475364685,Most likely human-generated
ME_2023_b192df99808a3f67f904fb22242c75a9.html.gz,0.9933333396911621,Most likely human-generated
ME_2023_b398a71481047e64ea39101dadbb4ad3.html.gz,1.01578950881958,Most likely human-generated
ME_2023_b6244c49f6fd9ded10534b37b3ea39c6.html.gz,1.0666667222976685,Most likely human-generated
ME_2023_c058b349c45e48f161d48be3271bf675.html.gz,0.9736841917037964,Most likely human-generated
ME_2023_c1ff4f43971671063d63d8bf7595f4d5.html.gz,1.0167597532272339,Most likely human-generated
ME_2023_d041a8cf88543230839474ddbff1d285.html.gz,1.0116958618164062,Most likely human-generated
ME_2023_d2259dd1cfff22760a3330c1dfbaf410.html.gz,1.0,Most likely human-generated
ME_2023_d249a3e2c5aa751ba6ce991174972e78.html.gz,1.0277777910232544,Most likely human-generated
ME_2023_d59c08eacc0d7764a92160072b84e147.html.gz,0.9890109896659851,Most likely human-generated
ME_2023_d96a9b367d66517584fb0fb6c0401c85.html.gz,1.0391061305999756,Most likely human-generated
ME_2023_e0aae050726f29c441ee58328e02d87f.html.gz,1.0242424011230469,Most likely human-generated
ME_2023_e0c6b2692015907987fc93f77a47ce2a.html.gz,1.0,Most likely human-generated
ME_2023_e7620d9916d0103395162881865d5bc1.html.gz,1.091428518295288,Most likely human-generated
ME_2023_ed8b482457b328669eb25b172c162729.html.gz,1.0340136289596558,Most likely human-generated
ME_2023_f9d2058251126e2f47b326bc2811fa5d.html.gz,0.9115646481513977,Most likely human-generated
ME_2023_fbd6eabeb653bab1e19618dce2c77b79.html.gz,0.9864864945411682,Most likely human-generated
