Link,Score,Prediction
ID_2022_0789294584c5c7cbb0b1f8d82e8d97d9.html.gz,0.9950000047683716,Most likely human-generated
ID_2022_0fca593f8cde13c229425e151307db23.html.gz,0.9236111044883728,Most likely human-generated
ID_2022_0fcc2ec964cab333074e24ce1870e4fd.html.gz,1.026178002357483,Most likely human-generated
ID_2022_1192ed96d7f80485e252042a5db77711.html.gz,1.0,Most likely human-generated
ID_2022_1be9c43aa4685f993dab0e93afefc9a9.html.gz,1.042553186416626,Most likely human-generated
ID_2022_1fb119bf3f78012cbc9482aac28e9a4e.html.gz,0.9680851101875305,Most likely human-generated
ID_2022_235ee2a7901adb214f20d24eca592412.html.gz,0.9861111044883728,Most likely human-generated
ID_2022_25777303d40630f3011cec4b8fb510fd.html.gz,1.0913461446762085,Most likely human-generated
ID_2022_292d9d4ef0e54133ef64d371799b3121.html.gz,1.0714285373687744,Most likely human-generated
ID_2022_34a1b2463b3cf50e48b4ebcabe7c7edb.html.gz,1.0562770366668701,Most likely human-generated
ID_2022_35e27773270b809a013e3416ea0f0d65.html.gz,0.9695122241973877,Most likely human-generated
ID_2022_35e99f73208e846ea8b810f39901dc89.html.gz,1.0389610528945923,Most likely human-generated
ID_2022_372c78d5eefd2cc0e13cac71cc994a62.html.gz,1.0,Most likely human-generated
ID_2022_4c0b84fd2435788579af704ab119d555.html.gz,0.9428571462631226,Most likely human-generated
ID_2022_4f6dfda4b212b12f3e14739199baeb55.html.gz,1.0118342638015747,Most likely human-generated
ID_2022_5500c6749d5d58a129562a7f6208240a.html.gz,1.0098038911819458,Most likely human-generated
ID_2022_550b96b3a94bb10478222b3b025cf00f.html.gz,1.0188679695129395,Most likely human-generated
ID_2022_5888fa633da7bcd07835fd0adcb6ac2e.html.gz,0.9793103337287903,Most likely human-generated
ID_2022_6d5fec2bfd717a90ad5db6eba36737f2.html.gz,1.0270270109176636,Most likely human-generated
ID_2022_8341ec5424409434a904592dcf7b3e9c.html.gz,0.9606741666793823,Most likely human-generated
ID_2022_88b3a04d4f85e9481be36960f42585c2.html.gz,1.0308642387390137,Most likely human-generated
ID_2022_8aee0f9c10978e089598986defddd55c.html.gz,1.0118342638015747,Most likely human-generated
ID_2022_8ed7597fa5073d7ee0e12eecc655b8d2.html.gz,0.98591548204422,Most likely human-generated
ID_2022_96c28323af9408ea8713b7eaaf3c7555.html.gz,1.0,Most likely human-generated
ID_2022_9acabbbedc9a64545bda6aa5e29e98d6.html.gz,0.948051929473877,Most likely human-generated
ID_2022_abd47b70faa4b001b18d47d1a91c9d1f.html.gz,1.1090047359466553,Most likely human-generated
ID_2022_b5b3da900887b1fdda068ac9842ea648.html.gz,0.9523809552192688,Most likely human-generated
ID_2022_b793be1a42607c2f0c0202a93a8e355b.html.gz,1.0138888359069824,Most likely human-generated
ID_2022_c19ab132cb899036a1cb2cb6e4e29b0d.html.gz,0.9652777910232544,Most likely human-generated
ID_2022_c6a02c98d82e338a31cc6f9265e18553.html.gz,1.0448979139328003,Most likely human-generated
ID_2022_ca54260bee43f71f152a9482be6aaa63.html.gz,1.0134228467941284,Most likely human-generated
ID_2022_cdc5d99a9b458628edd7a8e021b2e9ec.html.gz,0.9550561904907227,Most likely human-generated
ID_2022_d247e6528667948ca324f20b92b70d57.html.gz,1.0253807306289673,Most likely human-generated
ID_2022_ddb3d88b58c27e75a218e2776e39f07a.html.gz,1.0522875785827637,Most likely human-generated
ID_2022_e47bea14acb4bd21abefa31528b4d5d7.html.gz,0.9776536226272583,Most likely human-generated
ID_2022_eaf7bad9faa6a03b4be04fc1205d95ae.html.gz,0.9375,Most likely human-generated
ID_2022_f17e11c4873439ff445e6d349aca6bf6.html.gz,0.9826589822769165,Most likely human-generated
ID_2022_f2b5448456765f1f93b9a782b637e6ed.html.gz,0.9785714149475098,Most likely human-generated
ID_2022_f2e7594ebbf27a8b6fb03477372aba88.html.gz,1.050561785697937,Most likely human-generated
ID_2022_f3383d80bb88a20159d5b4c057219034.html.gz,0.951724112033844,Most likely human-generated
ID_2022_f99ce380ead4587a5be8b7fa8f9bd9e6.html.gz,1.0629370212554932,Most likely human-generated
ID_2022_ff91f50db30f2d3163ae7fe45470889e.html.gz,0.9944444298744202,Most likely human-generated
