Link,Score,Prediction
MO_2024_03603e8b51dd78366a15269532cbb5b5.html.gz,1.0514706373214722,Most likely human-generated
MO_2024_40b0d82cb7f30e9b0b0ddb9c5116fd33.html.gz,1.0469799041748047,Most likely human-generated
MO_2024_40ccae893f5f00cb9a422db6e6edbeb8.html.gz,0.9607843160629272,Most likely human-generated
MO_2024_5d1b5cd2363a272837d6d0c0cb66265d.html.gz,1.0465116500854492,Most likely human-generated
MO_2024_6eb033d1676290f83d10b88761684f15.html.gz,1.0719424486160278,Most likely human-generated
MO_2024_7c6277cb99289cc3316de01511d88aec.html.gz,1.0,Most likely human-generated
MO_2024_93a36a076c6f62be29f258e9ac723a3a.html.gz,1.079470157623291,Most likely human-generated
MO_2024_9a23fa19caa0663bf956e4197a4b250b.html.gz,0.9333333373069763,Most likely human-generated
MO_2024_a0af72add302f21bfb5531fc1c47d0af.html.gz,1.0559005737304688,Most likely human-generated
MO_2024_be4fc6103d4cb7f4212c8abdcd8ccad0.html.gz,1.0239521265029907,Most likely human-generated
MO_2024_c82c68ec2bfeebd9c5da5316858e9bb1.html.gz,0.9929577708244324,Most likely human-generated
MO_2024_d5c52f2668c54be372c2d29753b2df17.html.gz,1.0140844583511353,Most likely human-generated
MO_2024_fa82bac9360f9512b0294286a8a947aa.html.gz,1.0584415197372437,Most likely human-generated
MO_2024_fcfac24fff82151831c96024e3a9c61b.html.gz,0.9847328066825867,Most likely human-generated
