Link,Score,Prediction
MI_2020_0306e3b71af19e94284fcc558e44d0c4.html.gz,0.9186046719551086,Most likely human-generated
MI_2020_0dcfdbdd5d14952e2661e6f68745b55f.html.gz,1.0,Most likely human-generated
MI_2020_1d6727a4de048e9d1b313c62d5dd03c6.html.gz,0.9792531132698059,Most likely human-generated
MI_2020_21d1be333793d84d2acb24fd1fb9084b.html.gz,0.9866666793823242,Most likely human-generated
MI_2020_371501b13005a7594a836e6112b5088e.html.gz,0.9704142212867737,Most likely human-generated
MI_2020_3f628ba854b793e2f01624ab5f38bd94.html.gz,1.0444444417953491,Most likely human-generated
MI_2020_51e16d26086bd8c0070f3d4e52b2f887.html.gz,0.9112903475761414,Most likely human-generated
MI_2020_646ef80e56cda949fa5b67711d13fb24.html.gz,0.9802631735801697,Most likely human-generated
MI_2020_79d8b163c147f3134aa5bccd97f68d58.html.gz,1.0322580337524414,Most likely human-generated
MI_2020_7a9ffd169fc8bf26bfca1a31d7931765.html.gz,1.0377358198165894,Most likely human-generated
MI_2020_86cc73073b749950087fc6b4b65fa9d3.html.gz,1.0231213569641113,Most likely human-generated
MI_2020_89a5a053ccacbdc8d2ed18ff0e5fc474.html.gz,1.0070922374725342,Most likely human-generated
MI_2020_8a5e61688d8ed7e36b99866d1150d6dc.html.gz,0.9612902998924255,Most likely human-generated
MI_2020_96dcb6b663ad66abc2dd0108fdfb35e3.html.gz,1.0310559272766113,Most likely human-generated
MI_2020_ac9914a71480331cb5ff38dbb477f6af.html.gz,0.9503816962242126,Most likely human-generated
MI_2020_b341418b4bd28b1ca7f5286ec7af1fbe.html.gz,1.01714289188385,Most likely human-generated
MI_2020_bc5377f035c902770cffc3724b1864b2.html.gz,1.0060241222381592,Most likely human-generated
MI_2020_c698f15adad30f704c8d47c4894b6bc9.html.gz,1.0201342105865479,Most likely human-generated
MI_2020_c75ccae43d357c00d58cd01c1d37622e.html.gz,1.014285683631897,Most likely human-generated
MI_2020_cc6f0d0ca35ce87895dda5944ee3bf81.html.gz,1.0335570573806763,Most likely human-generated
MI_2020_cfc09d4cb4f7a0b5d5abcdca91803ca1.html.gz,0.9863013625144958,Most likely human-generated
MI_2020_d99b7d40118067578a01e7d5ba12a8aa.html.gz,1.0419161319732666,Most likely human-generated
