Link,Score,Prediction
IN_2023_009f208600ad1a36a0ab655465f75aab.html.gz,0.9936708807945251,Most likely human-generated
IN_2023_025e990ead783095a36b0787adf0efa2.html.gz,0.9367088675498962,Most likely human-generated
IN_2023_028facf5a3269e60b7293b6a56dae604.html.gz,1.0496894121170044,Most likely human-generated
IN_2023_06145fd17c6f0a42a54de24af56c3ebf.html.gz,0.9702127575874329,Most likely human-generated
IN_2023_0978cb04511f3879cb4bfcc8c27b7244.html.gz,0.9589040875434875,Most likely human-generated
IN_2023_0aabd754685f0041c2a2c479325da02f.html.gz,1.0674846172332764,Most likely human-generated
IN_2023_0b809aebcab46336029a66fe33e13feb.html.gz,0.9629629850387573,Most likely human-generated
IN_2023_0e93c1ab6ff223c20bb87cd69cc4c131.html.gz,1.0419161319732666,Most likely human-generated
IN_2023_0ebbbb78acc3dedcc2c26bed9d8b0732.html.gz,0.9642857313156128,Most likely human-generated
IN_2023_0fbc0a72973d61a99d19fb9ad0244000.html.gz,1.0333333015441895,Most likely human-generated
IN_2023_10039987eb7429c329246de5cfbfde08.html.gz,1.0397350788116455,Most likely human-generated
IN_2023_103cc699550e19f61b20f48f09c1f793.html.gz,0.9949238300323486,Most likely human-generated
IN_2023_10b94f37c89b5a3894dfe28b271237b0.html.gz,1.0,Most likely human-generated
IN_2023_161cb5a75ee9e96da7260f4d879c4150.html.gz,1.0188679695129395,Most likely human-generated
IN_2023_18b2557b4629fd734b49252a69ed6af0.html.gz,1.0989583730697632,Most likely human-generated
IN_2023_1a03241c8316bd7730b162b5955ac0ec.html.gz,0.9677419066429138,Most likely human-generated
IN_2023_1b71d11282231a4b9cc4c5ea60a77b47.html.gz,1.0242424011230469,Most likely human-generated
IN_2023_1bbb334713ddbdb153141b0caab733df.html.gz,1.0,Most likely human-generated
IN_2023_2271ea11efb83cd61f3d8ffb139e468b.html.gz,0.9583333134651184,Most likely human-generated
IN_2023_2336b15fecf41164938c577ca2701c85.html.gz,1.0,Most likely human-generated
