Link,Score,Prediction
WA_2023_14f7997fd5c3a02c8918e81387f34673.html.gz,0.9731543660163879,Most likely human-generated
WA_2023_5abd111db0ae48497d6fdbe0bc6c394e.html.gz,1.0152283906936646,Most likely human-generated
WA_2023_5f15cbd5bbeb32254846adadea02dc5e.html.gz,0.9510869383811951,Most likely human-generated
WA_2023_692919fbb1ef3b92cbf6cf229bfbc647.html.gz,0.9714285731315613,Most likely human-generated
WA_2023_6bde0cf7a5952708c2aeee72537c5451.html.gz,1.0320513248443604,Most likely human-generated
WA_2023_7285fbab34a1f59e5d076736e342290f.html.gz,0.9080459475517273,Most likely human-generated
WA_2023_933f770e897a18b017e59e1c474bc524.html.gz,0.9354838728904724,Most likely human-generated
WA_2023_94f8675f61188d1597c6593a80c7b280.html.gz,0.9870129823684692,Most likely human-generated
WA_2023_a21c8332b397755e611d9b9154295ce3.html.gz,1.0068492889404297,Most likely human-generated
WA_2023_c956fcbce6423e2f6601a2412390ca47.html.gz,0.9316770434379578,Most likely human-generated
WA_2023_d5006e5ec39bec6552dde8a7a16bc898.html.gz,1.0892857313156128,Most likely human-generated
WA_2023_d5294421435993f43ac908bc174e7ae3.html.gz,0.9693251252174377,Most likely human-generated
