Link,Score,Prediction
NH_2024_0107391ec47a16f534d51bcb54097d33.html.gz,0.9558011293411255,Most likely human-generated
NH_2024_3e434f6283a886912c6e58465e85ee05.html.gz,1.0602409839630127,Most likely human-generated
NH_2024_4969f6fc6e150dd0aae1240e3ee3d7a2.html.gz,1.0185185670852661,Most likely human-generated
NH_2024_85584cac4caec17030d924ce9e991c2a.html.gz,0.969924807548523,Most likely human-generated
NH_2024_8d96f15d4af8b94489582da99935f139.html.gz,0.9558011293411255,Most likely human-generated
NH_2024_927b66fcbdf74dc33cf611e8d5a6b113.html.gz,1.0594594478607178,Most likely human-generated
NH_2024_93394bcf1c7bd8a9af047918d0ee46ff.html.gz,0.9733333587646484,Most likely human-generated
NH_2024_d4c57641bf35d1a30ce8f549087647d3.html.gz,1.0292397737503052,Most likely human-generated
NH_2024_e5386690f4cbef0f4e8acbcdcdf840bd.html.gz,0.9679487347602844,Most likely human-generated
NH_2024_fa800d8da119ab370f56e7f956eef9b7.html.gz,0.918367326259613,Most likely human-generated
