Link,Score,Prediction
AK_2021_03dabdf739bd4b6fb10eba82f64afcd4.html.gz,0.9733333587646484,Most likely human-generated
AK_2021_07cfd990ebf926ac5692d531f8cf84af.html.gz,1.021897792816162,Most likely human-generated
AK_2021_228492594bff054ed2ba5f908230a078.html.gz,1.0,Most likely human-generated
AK_2021_26c37f9def1316f3c1d5b1fcc2c23f53.html.gz,1.0,Most likely human-generated
AK_2021_2f015598f81197bdccafa67da44873a4.html.gz,1.0,Most likely human-generated
AK_2021_2f66fd34c430295ee5d852aa8563e23d.html.gz,1.0128204822540283,Most likely human-generated
AK_2021_4918ef6b08951cac679d7572d83ab202.html.gz,0.9545454382896423,Most likely human-generated
AK_2021_4b958f6306048907f2493e528da4de3f.html.gz,1.077844262123108,Most likely human-generated
AK_2021_559265358bfd43a08c846974dc6d7bf6.html.gz,1.0194175243377686,Most likely human-generated
AK_2021_58f11a1499e6e14385f06ca01ea3c011.html.gz,0.9957447052001953,Most likely human-generated
AK_2021_63c06e8fb64e65756ad78ab5463a04c0.html.gz,0.9718309640884399,Most likely human-generated
AK_2021_6c1bddbf6bec7995f820394575521cce.html.gz,1.0473684072494507,Most likely human-generated
AK_2021_6f5c43b6c83cf2e730e8dcdfb848be15.html.gz,0.9194630980491638,Most likely human-generated
AK_2021_993b73dfc9a9245aa01520139845f06d.html.gz,0.9069767594337463,Most likely human-generated
AK_2021_a11f650e171ab6473deecfec3d0f9236.html.gz,0.956250011920929,Most likely human-generated
AK_2021_a68f3c5bef0087ce8f7fc27c9bead258.html.gz,0.9938271641731262,Most likely human-generated
AK_2021_b4d2d85009213265f0df0ca1df90d303.html.gz,0.9757084846496582,Most likely human-generated
AK_2021_d2dc888d4ca5902f270cc35f45dce4a1.html.gz,1.0465116500854492,Most likely human-generated
