File,label,score
AR_2020_11ac47e385fb295e07aa1bc898bfe031.html.gz,HUMAN,0.20697889413266304
AR_2020_124fe711cd713016606e90ed432d0842.html.gz,HUMAN,0.22948992268391402
AR_2020_0177647cf4c4381e3dfc1fdf14644a8d.html.gz,AI,0.9187264957196218
AR_2020_0d11970ba77853864b049f946896259c.html.gz,HUMAN,0.19692637574920346
AR_2020_07ffd45c18d94fcdcf646a5a3fb6693e.html.gz,AI,0.6956860055783008
AR_2020_19c6ad5567f44f10c40a0b4cbdf9b868.html.gz,HUMAN,0.18793177895817953
AR_2020_245c572677779759de569dbb43dbeddb.html.gz,HUMAN,0.36493010242728935
AR_2020_1f04da27619434e2ec7effca8b1b9179.html.gz,HUMAN,0.21202331807640093
AR_2020_19eb5ce4a8621e82f94f510246bca4fb.html.gz,HUMAN,0.3425154567559365
AR_2020_225083ad33d6f8debefaf2c2d554a49d.html.gz,HUMAN,0.22474783001937848
AR_2020_296e1852b8ed2368a6c0b7116a476217.html.gz,AI,0.5492397266841361
AR_2020_3ec2d42e047138a7de23b7e941a4c91d.html.gz,AI,0.9288056817260284
AR_2020_3ef82437c1655ac0050056619b947b16.html.gz,HUMAN,0.24267143143753372
AR_2020_3287e2a51515c19b6aea2420bbc86313.html.gz,HUMAN,0.19298626772174496
AR_2020_41f7686fc5f522a46b2d7be73d46d846.html.gz,HUMAN,0.20024468484881977
AR_2020_44a8103b8af807d6507b263d94e46168.html.gz,AI,0.9974084142140117
AR_2020_48d4c7bf2d2a1118449cffa50bd4d2f3.html.gz,AI,0.6211867491047116
AR_2020_4b837132738921a7fc2d6472aa9f5bdb.html.gz,AI,0.5454137219304904
AR_2020_570be5b82655d7daaa41d3043d9a36fc.html.gz,HUMAN,0.1905013980307294
AR_2020_5b4de129786294e77bfffef987d4e2bb.html.gz,AI,0.5990769354833834
AR_2020_5c69079b57ea5d05f3a17cf7bbdf9d5f.html.gz,AI,0.6708473833949029
AR_2020_5e6d6ea499f46af69655f19c6a7af6c6.html.gz,HUMAN,0.2311787531541983
AR_2020_813a27d84244f1ce24f01896f2ed2d2a.html.gz,HUMAN,0.19982272594653597
AR_2020_89360b1e584e3a4c791c1b60cace7f7d.html.gz,HUMAN,0.19001761867279013
AR_2020_67b5d07df10426e948eec9e711441d57.html.gz,HUMAN,0.18770847028728369
AR_2020_8c6c091562008adc7d0800c95b87df65.html.gz,HUMAN,0.19749372015717356
AR_2020_91fee96c80d2cf322b10cb4380991262.html.gz,HUMAN,0.19267050868080782
AR_2020_95408293cf11fe533e478aa971f2ea02.html.gz,HUMAN,0.19966142107932017
AR_2020_97d51f549a380ffbf010ff11ad26bacc.html.gz,HUMAN,0.20860521699367576
AR_2020_9a120d9f1724393706dad88414b9e200.html.gz,HUMAN,0.22247295874619788
AR_2020_9c7a99640b4439baa2252fc9fb6d2efd.html.gz,HUMAN,0.21099428501836984
AR_2020_a25f6611e281f9e501d887a7b6d166fe.html.gz,HUMAN,0.21114802710130265
AR_2020_aa1f63d175612d41f57e665539f29ea5.html.gz,AI,0.5446500046737911
AR_2020_ac5288236019253b3ec3a40357cebd0f.html.gz,HUMAN,0.48836047915864533
AR_2020_b0593279d2a965b8dbcf27040bbfaf4c.html.gz,HUMAN,0.31456756105193207
AR_2020_bae439664dd279e6aacaae37aafb9b27.html.gz,HUMAN,0.20536267071933006
AR_2020_befcf44c787a5deb0c05cd92b8f92455.html.gz,AI,0.9971615656255589
AR_2020_c06e7e354e8b0029451a43a60d878578.html.gz,HUMAN,0.20782330568848822
AR_2020_c1aab30c99d6d543e0096bee0f69f843.html.gz,HUMAN,0.4371009021212668
AR_2020_c9db75df866c1a7812636bf977c68d0a.html.gz,HUMAN,0.19803230566207874
AR_2020_cec5029c3ede8ebb1b55bf63d44f5d50.html.gz,HUMAN,0.44036466056040247
AR_2020_d2d60d6539084b3d6338f99dd028a120.html.gz,HUMAN,0.1886351937738423
AR_2020_d60293559bb2f1c27c99317d4c95e44f.html.gz,AI,0.996557357506068
AR_2020_dc636662900d264ceaee09e387d36394.html.gz,HUMAN,0.3053532717232719
AR_2020_ddfb7c11546270462bf07ea03a76a08a.html.gz,HUMAN,0.3018262927013557
AR_2020_def82def7b848d880e459566f64f52ab.html.gz,HUMAN,0.2234380249332734
AR_2020_e8d2f40cdcf6102fd16624acda48b433.html.gz,AI,0.9945896572140835
AR_2020_f3fd88b2096e6fb69b3d176fb9408f93.html.gz,HUMAN,0.19553036937224905
AR_2020_f92f219bd77b19beea810e39f7f95da6.html.gz,HUMAN,0.19413581430546586
AR_2020_f143fd70b480b0881855c50062567259.html.gz,AI,0.9349581987129886
