File,label,score
KS_2020_19d78ed0fc6934f8cfdbcdd0c975b42f.html.gz,AI,0.7406307691428241
KS_2020_4baf6e4c1b594b86e1494faa1800505f.html.gz,HUMAN,0.31701094587307843
KS_2020_23ae8fb31099a63db7946f2e413537a4.html.gz,HUMAN,0.19121594394730465
KS_2020_35b537eebf9e0575529a207b7b58d1c0.html.gz,HUMAN,0.22959720779604306
KS_2020_1f6ff24a6526e1df423ce559a6bd2ced.html.gz,HUMAN,0.41738805686257247
KS_2020_4f61c823d11920b997c8bb826edbf155.html.gz,AI,0.5270700600610483
KS_2020_781bb2c15764deb5cb712f860385beeb.html.gz,HUMAN,0.20477016403263243
KS_2020_7ba1e92dca58a4d6a5639b6f4281e2d5.html.gz,HUMAN,0.44431142262937195
KS_2020_e48ccce2711587141fa6714b7150396b.html.gz,HUMAN,0.18781572563002907
KS_2020_ae8b20177be05adeccf61e3e628b9895.html.gz,HUMAN,0.1875876350815798
KS_2020_f8a937a04678191a5441ae19e0205b33.html.gz,HUMAN,0.43515373241215827
