File,label,score
NC_2020_24adafe6cb271ae8f3dcd8b684f27ffd.html.gz,AI,0.5340127559237735
NC_2020_31a64eb62590513f1532a9d9220a576c.html.gz,HUMAN,0.1889233978977
NC_2020_38790ff3077b152fad9b8d4792655857.html.gz,HUMAN,0.4672823078225604
NC_2020_20d79b79c65af93c8917431c0f83faa7.html.gz,HUMAN,0.19915808407932012
NC_2020_28d1177f95cf9aa4f3471fc39288d2d5.html.gz,HUMAN,0.4756262346349487
NC_2020_50a437e02325aaca02e4b01570210d30.html.gz,AI,0.8105139125426387
NC_2020_68ba88f46d4182e65b1f27bd9331badd.html.gz,HUMAN,0.23436590792775527
NC_2020_75a6d5fd9c50b59b574e88cb7954f0f8.html.gz,HUMAN,0.23002797521919352
NC_2020_6f46a0e8e57a0d9492678108b4750504.html.gz,HUMAN,0.2875089820159817
NC_2020_39f34dbd16b64fa4456cdb01d84acfcd.html.gz,HUMAN,0.19312612002310559
NC_2020_8a5ded92871ac5dea1897d872ac8efb6.html.gz,HUMAN,0.23122606250995462
NC_2020_911e1af763ab73da3486b9a2a861add9.html.gz,AI,0.9999959052971752
NC_2020_99a170facaea100f8c89bcd22d9f7cc9.html.gz,HUMAN,0.26572058496660317
NC_2020_9ab10dfcbb937e2c6f394b795248288d.html.gz,HUMAN,0.24601732114309635
NC_2020_9f86c2333e99780e19ace702e3bf5053.html.gz,HUMAN,0.18855548284713555
NC_2020_a148f2d59f7189d5af5eb3884140ed80.html.gz,HUMAN,0.33816584304709896
NC_2020_bf95147b09b9a86a6a1aa18cac99ab8e.html.gz,HUMAN,0.23057010443993325
NC_2020_e2609467d142d32e2271df16571b2f7e.html.gz,HUMAN,0.2226658285263353
NC_2020_f6de1b5273c5fbe5234c3dfc3bca7d0d.html.gz,HUMAN,0.1911746084763532
