File,label,score
MO_2020_2357144a01a1f14804f74227c1d50399.html.gz,HUMAN,0.18930237551569445
MO_2020_46b112c98fe1048f88090cd0339d6074.html.gz,HUMAN,0.22452904316304925
MO_2020_482a9a007a6df059dbf972c3ec9e03ca.html.gz,HUMAN,0.21714450697560453
MO_2020_56c94fcbd94309dc83af153f3340b9ef.html.gz,AI,0.5544503133215012
MO_2020_6fe87f9987eeb9e54c3d229d74049f1a.html.gz,HUMAN,0.20162878636548429
MO_2020_bad75ace1ea858d064b54ac97a15bd1e.html.gz,HUMAN,0.47775495930393075
MO_2020_bc7406f5d645aa1e8a53179cda5ee1f9.html.gz,HUMAN,0.1916941553214861
MO_2020_c05ac7113d532560c8a009f76f6acc97.html.gz,HUMAN,0.18748097493184737
MO_2020_e03dc28f9c9d4f1f4b7fca36c5c89bd1.html.gz,HUMAN,0.24471612790410693
MO_2020_e6ab71df7804c5bf9e36337c8b39b670.html.gz,AI,0.8559386476128877
MO_2020_ebc6d50b4d7d98120cd07c9eb2486e8b.html.gz,HUMAN,0.21838434133965437
MO_2020_f3829d430c1242ab55391a432437b9d7.html.gz,HUMAN,0.40395708948514636
