File,label,score
FL_2020_1f802fdd0989df7b0ada9eef1e75f88e.html.gz,HUMAN,0.38358879123593176
FL_2020_1cb8c2f1e09b5883c2020f637815cf49.html.gz,HUMAN,0.21393016284314403
FL_2020_092106b16fa6c89d08a58a96abc79944.html.gz,HUMAN,0.20236457905800084
FL_2020_00a13b192e01b9c49db4b16f2a35d47e.html.gz,HUMAN,0.23916098021205492
FL_2020_1293c70e87e2743bc80aec5bb8612b63.html.gz,HUMAN,0.20690981496209354
FL_2020_20257ab3f36a6fe5947950a07f005c6f.html.gz,HUMAN,0.36020711601170113
FL_2020_68d947ebd2314e4e18e83a5147fd29a9.html.gz,HUMAN,0.18936468421719516
FL_2020_419367e9a4d4aacd18bffae1cd79dc9d.html.gz,HUMAN,0.299339577898751
FL_2020_6f8764dd79e94ec615e3f32f526023d7.html.gz,HUMAN,0.19500447104486013
FL_2020_394bf576d4955fdfda78dfb033c34c2c.html.gz,HUMAN,0.39479889825298536
FL_2020_878932c6977ff986de80e0873c4f2ecb.html.gz,HUMAN,0.18870011080636323
FL_2020_8a09530b94c81e3e1584b5b02d5f2245.html.gz,HUMAN,0.248405056271819
FL_2020_802c5d33c41a16d9df2f28def9915fd7.html.gz,HUMAN,0.2620570067463474
FL_2020_73440dc5eef04863efa6d9390f441e4b.html.gz,HUMAN,0.37029255356140495
FL_2020_838ef02f0564b5f9810f4bc3dcd44320.html.gz,AI,0.8215281980719923
FL_2020_9de624b585a0d322f3759a62bfaba126.html.gz,HUMAN,0.2153390046522638
FL_2020_b1c9f6ead28c7bf60c6c1afb6e5958c9.html.gz,HUMAN,0.34644848028990216
FL_2020_c167eb4a64712c272c40153d9271ea7d.html.gz,HUMAN,0.3908757779210335
FL_2020_d606872e841f66f1b925e9bb6ecc28ad.html.gz,HUMAN,0.18972743711796955
FL_2020_a4e90d4632d8943b0e53d403d0995815.html.gz,HUMAN,0.18754937372345853
FL_2020_e2dde71cdd3da992dfb2c15aeb2479e8.html.gz,HUMAN,0.21393016284314403
FL_2020_e89042a02ec195f9c2181bc21af683ec.html.gz,HUMAN,0.1897724184945431
FL_2020_f0a67a7b1cba580b871100d0c0e42134.html.gz,HUMAN,0.18757791881454525
FL_2020_f4bf28546efe311c1197187d2168c2aa.html.gz,HUMAN,0.19181831437607955
FL_2020_f0f78dc65acc4c0e1326a45112576700.html.gz,HUMAN,0.18984073622943806
FL_2020_f77d7f051af2ddc98cac9a8e2cf93101.html.gz,HUMAN,0.22053789268903048
