File,label,score
TN_2021_44f8efd7424cfdfea79400c5ff81a7b1.html.gz,HUMAN,0.3393827430605716
TN_2021_5d96adcd4a8276399ce4bb46ef39bc41.html.gz,AI,0.7489861262887868
TN_2021_2d6d76149b8638942348ac4f34f013a0.html.gz,HUMAN,0.18776127109747856
TN_2021_0e7fe937a65593c735c70d86ceacfce9.html.gz,AI,0.890984544625028
TN_2021_1a92f593a477ef64fd38d6bdc1a9fbcb.html.gz,HUMAN,0.24095905824955088
TN_2021_5f0e6bb39af71341b82040916b334503.html.gz,HUMAN,0.2004931799983213
TN_2021_e3d1e2d6794968291b9fcbacab77ebd4.html.gz,HUMAN,0.1883225989163856
TN_2021_e66c682f42422a9fda34e6d34e9d6ebe.html.gz,HUMAN,0.19540470213363026
TN_2021_6a5275b6073ce131d4ca15dd8bb74af8.html.gz,HUMAN,0.1918361281426973
TN_2021_b05304a28ac34946e7746f5b86ff9e0a.html.gz,HUMAN,0.19660161554862374
TN_2021_e7f56ea35d76418332355b612b5510d4.html.gz,HUMAN,0.18767783305018987
TN_2021_f8f6a4d34ae9f57d2061e6a6a988bc0b.html.gz,HUMAN,0.1924668799151556
