File,label,score
FL_2021_0d71d86c14854577120cc97e70bf996a.html.gz,HUMAN,0.19142153953636273
FL_2021_0a2c008941fc5c5dd6f749be6a228813.html.gz,HUMAN,0.42810793942167047
FL_2021_1eacf8f8e3a782bcd5ba48aaec086fb9.html.gz,HUMAN,0.19406074713867974
FL_2021_19ef07b739be92e0e00d733d13493cdc.html.gz,HUMAN,0.22426273100991426
FL_2021_12a089cfb2242da7b16bf05d9a2fcf6b.html.gz,HUMAN,0.18749648793170987
FL_2021_3e43d93aa9adf2d446743cd5778651dd.html.gz,HUMAN,0.1896623326217312
FL_2021_63894d1dd87a57705f4ca1facb4ece31.html.gz,AI,0.5376362543257424
FL_2021_6be45da5a4db35068f5547b574cb562e.html.gz,HUMAN,0.23368209308192847
FL_2021_6e232b2d3cbbf9d8d4dca14b27addc13.html.gz,AI,0.6030180534418967
FL_2021_80fe63c2026c69ebbf1e59c2e17af2c5.html.gz,HUMAN,0.3103235742024154
FL_2021_85d874619adfbdac46ef479786974203.html.gz,HUMAN,0.20111144447951493
FL_2021_9b81944706a5fc104d156379dcac6338.html.gz,HUMAN,0.1896829064834318
FL_2021_a4480999616b7786807c20b295b622ab.html.gz,HUMAN,0.1933066245967454
FL_2021_aa50f1c6f12c2b6d94fd3bceff36fa6d.html.gz,HUMAN,0.35096591754267265
FL_2021_c1ee8de046957691470df6931b91ddf8.html.gz,HUMAN,0.41369972562792345
FL_2021_c2f3265cf856c0b091057f78172eefae.html.gz,HUMAN,0.2783422394484105
FL_2021_c72966d2ceca6454bac5878f720c3170.html.gz,HUMAN,0.25291613536385954
FL_2021_cad60498c669658ba2c2728383e98d53.html.gz,HUMAN,0.23368209308192847
FL_2021_f49456a1f8acd832f6c312bca9a5dbef.html.gz,HUMAN,0.1893428599407627
FL_2021_f14cf5c7fc3e9cd7b7f18deec00202d7.html.gz,HUMAN,0.19200801828570632
FL_2021_f944d92eff99e79f4bc6830cc1a570ee.html.gz,AI,0.5287346306297475
