File,label,score
CA_2020_451822acf008f7565a8aa34e869ce119.html.gz,HUMAN,0.255064419197625
CA_2020_562db1e4325379fa865c8e69e23127ae.html.gz,HUMAN,0.27998091448736
CA_2020_071f2b11309e909c5cf4f2debe4ea20e.html.gz,HUMAN,0.1899568562850634
CA_2020_2f2da8e158dcfea7a41bb1fdf638e716.html.gz,HUMAN,0.26729226671984485
CA_2020_47f28cd3f55f722f64489588922838f6.html.gz,HUMAN,0.3915988764465906
CA_2020_a93d332dabbcbab1ec13314f36099029.html.gz,HUMAN,0.18932395998656845
CA_2020_b1b420fcb5d607eb93507024558f2888.html.gz,HUMAN,0.21116728435376414
CA_2020_7a37d2b7caadea48c01db290e63a4c14.html.gz,HUMAN,0.18749556640579096
CA_2020_563ec0fbfa1eade9d07566c313d07d35.html.gz,HUMAN,0.1939040033480121
CA_2020_6990d389546625f4f6d027669f10e532.html.gz,HUMAN,0.20158527813471236
CA_2020_d2fa3d1c2ea98c30d660e6bebeb4a627.html.gz,HUMAN,0.18890555299521372
CA_2020_c913351380c72815add615a8620a333e.html.gz,HUMAN,0.49900642536678425
CA_2020_d7b0dce70d3127cf30b9e92c45cd3c05.html.gz,AI,0.5197540369300376
CA_2020_ea0031da18cd8bc339b7701d3602ca9f.html.gz,HUMAN,0.26385023770750243
CA_2020_d1f2fd5b656650c388847871fb4ee66b.html.gz,HUMAN,0.20119694832926344
CA_2020_f6096f2b1d66e545bad5cd7f01e73944.html.gz,HUMAN,0.2341451825737357
