File,label,score
TN_2022_0acd276c2da36448619550b9034377fb.html.gz,AI,0.9989610410066944
TN_2022_0e8c6dd32b3fa4a1d3744ae8c7b42ed0.html.gz,HUMAN,0.2954207296895607
TN_2022_0f39a1eda6f9279a0c4ce0117e315483.html.gz,AI,0.8393634061426174
TN_2022_11f4cf5ca1161bb9e5d52bdf04f6679f.html.gz,HUMAN,0.36281302519626285
TN_2022_13e07a43c8484d6b58a06938730e2204.html.gz,HUMAN,0.27282640203220987
TN_2022_1d0a8b0d582d3214ace02e36d7215fbd.html.gz,HUMAN,0.20434065070047144
TN_2022_22ea2ed39aed7b96e1173d37833bad98.html.gz,HUMAN,0.2046409664869117
TN_2022_2110724d045ba9918a8a590948b72b49.html.gz,AI,0.9591972638973484
TN_2022_1ef11c098c048ddc651db033715f87bb.html.gz,HUMAN,0.43905639471803154
TN_2022_2d51a4ac213f20d5686200da4c20d57e.html.gz,AI,0.8399343083632693
TN_2022_35d5170f9a1ac75a5441f905e5b975a1.html.gz,HUMAN,0.4115517644771081
TN_2022_344ebb635bb320492c9f7243d669bf07.html.gz,HUMAN,0.38583785592672354
TN_2022_38eeac6784f83e8cde169b9f3f56bfed.html.gz,HUMAN,0.2366162635895642
TN_2022_43d52228f60e8efc6266941f26e9cf8d.html.gz,HUMAN,0.2178494162422335
TN_2022_41f1827b13758c45f65949552a3ec38d.html.gz,AI,0.5293247755072142
TN_2022_4a95e0c82a855ca048d4aee2c1a394e0.html.gz,HUMAN,0.19514776600504183
TN_2022_4a5ebf96bec519cbf9ec8ec61d3ef2a6.html.gz,HUMAN,0.18998041915045233
TN_2022_44dedf8d78b6f1ffe1b7918447cb0f47.html.gz,HUMAN,0.23334244460788595
TN_2022_56a37b6e9000c8398ffee4ab5d0ea8fa.html.gz,HUMAN,0.22948992268391402
TN_2022_548ff8ad160de43cafbd930aa23d80ed.html.gz,HUMAN,0.18974987144847033
TN_2022_4bb74158dfd648a8de4e59e0ad099990.html.gz,HUMAN,0.2676196876038862
TN_2022_5c867f6fb56ad955b299e35bcfd38615.html.gz,HUMAN,0.2993259361328941
TN_2022_580d18d84c86219043a6b82f565fe3ec.html.gz,HUMAN,0.2213824324751831
TN_2022_62d0f3b95c47a9da326bd86a830554e5.html.gz,HUMAN,0.20549023600163419
TN_2022_6382bcdca5c6cca966c6756778a3576b.html.gz,HUMAN,0.2294169616536333
TN_2022_642583f4de48667b52f0a7b64d679b74.html.gz,AI,0.9879756334172549
TN_2022_66b004bdad23755e419a8bcf1c1a2fb0.html.gz,HUMAN,0.21879529798862601
TN_2022_75a4bec72dde1cdfee4a8ccfee9c0195.html.gz,HUMAN,0.2044481618304211
TN_2022_6880cbe600cca164a310e79f6337910b.html.gz,HUMAN,0.19279362690364701
TN_2022_73400d89aedc044753f58f722199097f.html.gz,HUMAN,0.26200840123643854
TN_2022_7aaf3f0651a4b937a1cea059314f6fdd.html.gz,HUMAN,0.19071489993781177
TN_2022_813eb5565eedb38c0986e1ee9213384f.html.gz,HUMAN,0.28133174626766666
TN_2022_793765f970dc6bd987efcc6f39869f35.html.gz,HUMAN,0.40878659845868887
TN_2022_8e01f5a48364d1c50ebfbd3b597b1f41.html.gz,HUMAN,0.2658296411117071
TN_2022_89d13bace6b02e337c27aba5c200855e.html.gz,HUMAN,0.4926612244314839
TN_2022_87c7e75cc313ad5204959179fcfc753b.html.gz,HUMAN,0.21384259456935786
TN_2022_96ac82f60f5f1fbbc2b30349acba03bb.html.gz,HUMAN,0.20187669791759918
TN_2022_9841c96c491a13b1dcd5afbb596cc113.html.gz,HUMAN,0.29274023706550256
TN_2022_9c4cad635dadf1df014d803832570cd6.html.gz,AI,0.6522240550312132
TN_2022_9cd6f34c0157ae2a7bd53bfc319043a5.html.gz,HUMAN,0.19861490440323382
TN_2022_9e25f8f71b61e1b5c3d1a038bbf6c647.html.gz,HUMAN,0.1889221618221255
TN_2022_a3dbfef00939afc2d718e20ccc7166b5.html.gz,HUMAN,0.20088483829263254
TN_2022_aa760ebfdbc83dd47ad3356eca8f4d07.html.gz,HUMAN,0.189842321011427
TN_2022_adba185998032699002550eeeb703684.html.gz,AI,0.740056896106447
TN_2022_b3e9dffe8d673ed39d521b8dbcc5cfde.html.gz,AI,0.9532021523511507
TN_2022_b69173c156b067428325b24fbd127e09.html.gz,HUMAN,0.28209322512487134
TN_2022_b9723524d69fcdec7643bfdddd459ed5.html.gz,HUMAN,0.4167887996111359
TN_2022_c0718504c73095edeebbb1352b1ff952.html.gz,HUMAN,0.45364697629033857
TN_2022_c207c8c0dedc3d5b59806cc028a5f002.html.gz,HUMAN,0.19191264609177808
TN_2022_cc79e01c9621d928a0daf8fbae4b7cd2.html.gz,HUMAN,0.19042390930676398
TN_2022_de09991dd142b517b0a457a85cf0b43f.html.gz,AI,0.522737780921751
TN_2022_e52766c34fe5254704959ca00be8baf4.html.gz,AI,0.5761585495728712
TN_2022_e64de14caae63af6f7a7a1381149ad3b.html.gz,HUMAN,0.18753776316310947
TN_2022_ea83269e38ea3f2f2ac5cc92344d0cc5.html.gz,AI,0.8693686383334017
TN_2022_ed22f9ed1a61cd1bb920843226e47639.html.gz,HUMAN,0.20367749666419158
TN_2022_f1b8fec09a1fab820c9af68e52dbe2eb.html.gz,HUMAN,0.3910003103205635
TN_2022_f3c42d3e85259ba49483255291ae2b11.html.gz,HUMAN,0.31243390426951434
TN_2022_f3d1bb736a0b70a71f94f8f19152af9c.html.gz,HUMAN,0.18861924261437737
TN_2022_fe4952c8afecccca3260306b4218c6d5.html.gz,HUMAN,0.22189804811806307
