File,label,score
GA_2022_00689d52fbdde062c27d312bacb3646b.html.gz,HUMAN,0.2109889858194686
GA_2022_00169ff7a3ff41919f4afe440739e1bc.html.gz,HUMAN,0.3130862516058826
GA_2022_00b8df8802dffbf79c52915688d4f02b.html.gz,AI,0.5312077249468175
GA_2022_08f56bc6be6c1a64e0df0c205a541cca.html.gz,AI,0.7904462936197817
GA_2022_0b42e9f82dd34e9746398fdaddf2e409.html.gz,HUMAN,0.21776078319922426
GA_2022_0aa4da9bc77e034306373dbb69860a54.html.gz,HUMAN,0.2670142374695129
GA_2022_0d64fb7cd2246c6d2af204affd004f86.html.gz,HUMAN,0.1904754547795087
GA_2022_0d8bc2cd4843ac80ea85e1f18c85be58.html.gz,AI,0.7924347869599266
GA_2022_0c947d949bfb744c5a69a3a3604eaa37.html.gz,HUMAN,0.3494396059006741
GA_2022_0ee1ed649a031fb003c2bcb5843ef6bf.html.gz,HUMAN,0.19031133042562584
GA_2022_0e8bb935aa9039de01557dedc70421e9.html.gz,HUMAN,0.22769804608961383
GA_2022_1135d1a7b6f9a18c9d50f8bd0a686ffd.html.gz,HUMAN,0.19031133042562584
GA_2022_12a835310575cfa40a21ed24004898e9.html.gz,HUMAN,0.1908490219226965
GA_2022_1139fcce3eb26f0de109323b42e8a20c.html.gz,HUMAN,0.40427782915452987
GA_2022_14cefd9faf65982810351d3695b4bbce.html.gz,HUMAN,0.47005033933128637
GA_2022_15719d62269622fb0b15af1a234ac431.html.gz,HUMAN,0.1970202636658782
GA_2022_19c77f04aa606424c2d31f82f1fd9aa9.html.gz,AI,0.9999138133427606
GA_2022_1628401083a7c0970eab0e4395d95729.html.gz,HUMAN,0.3237860970230712
GA_2022_1fa1d8329ba2c436783f808022b7cda4.html.gz,HUMAN,0.19836107490352353
GA_2022_1ddf4382eafeddf7181489e661e30826.html.gz,HUMAN,0.42617808976828914
GA_2022_1da60033afbe7bbb5768c61515ba7dee.html.gz,HUMAN,0.24981974156603365
GA_2022_2112645e215bb82c94483f998185804a.html.gz,HUMAN,0.1915718413439831
GA_2022_2648aec24228e29da3685c14d42972ca.html.gz,HUMAN,0.18907017696144268
GA_2022_20923bfc47680c6795670000593af158.html.gz,HUMAN,0.18747557998818729
GA_2022_28bd0887a1cda60e66df6788c1754e4c.html.gz,HUMAN,0.48125421920185846
GA_2022_26e4fbafc590fcd96e7ff43ed25e215f.html.gz,HUMAN,0.4280859285721955
