File,label,score
NV_2024_242974254426d502e4dd2f77000de121.html.gz,HUMAN,0.2429245289366021
NV_2024_2b0d87f91dd040683b6123381c5e77fc.html.gz,HUMAN,0.34758318207316896
NV_2024_0ea7c18be698e9cde0cfddc53d19557c.html.gz,HUMAN,0.2037870167393561
NV_2024_8d7c60be8ce6c39758ab3f82dc9f406e.html.gz,HUMAN,0.43905639471803154
NV_2024_37ad7083b06b7ae8cab42d0d53fd82c0.html.gz,HUMAN,0.21168516766564252
NV_2024_7d06f895667f3947f3accfb50642a409.html.gz,HUMAN,0.2021080668356307
NV_2024_940e3175cb2a09f602b6c8893bde7a57.html.gz,HUMAN,0.1922346061609086
NV_2024_bda5885faceedb0b7c1e375be5b4e58e.html.gz,HUMAN,0.33716687088738284
NV_2024_a2c4762b0cb773cbc76d649d6bb0a6b0.html.gz,HUMAN,0.2822163367671857
NV_2024_fb74c1bb268b4d98a3f9803bd17d464b.html.gz,AI,0.9532021523511507
NV_2024_f4c78378882e8575eade340a7cb187e7.html.gz,HUMAN,0.23763744477818902
NV_2024_e54ac7056245d27942faa4146835be7f.html.gz,HUMAN,0.3094859483511768
