File,label,score
TX_2024_0138a7cfd69937e2923139cd8469f0e5.html.gz,HUMAN,0.18748335702070712
TX_2024_04fbea3114b65b03d2a8b38f90ea17f4.html.gz,HUMAN,0.1926362792726688
TX_2024_037770ba651fe9d8ffc4e2b96bdc4ae5.html.gz,HUMAN,0.19115823504250085
TX_2024_0994d7f4cace7ab534699f7057f9bca3.html.gz,HUMAN,0.32811009187334683
TX_2024_0cc6230dcee121abcd46f5c5057268c9.html.gz,HUMAN,0.20810261180113315
TX_2024_085ea65b245566100004c074fc7962c6.html.gz,AI,0.6115309360313561
TX_2024_0cdee8a7963a20051b78d27d8ac7a3c4.html.gz,AI,0.600652879663652
TX_2024_0db4736cb1127e8255e8cf1188ad9456.html.gz,HUMAN,0.34447410348081525
TX_2024_0d9bee2374108e2667674351dbecd48b.html.gz,HUMAN,0.21313760642692162
TX_2024_11096b381e8b23406187670544725443.html.gz,HUMAN,0.40696820304563447
TX_2024_11245fd28c545954989f1a2d3cfd1898.html.gz,HUMAN,0.29879724044730327
TX_2024_156af16d2b2c5a5bf0a3d2b30b786ae1.html.gz,HUMAN,0.19079616980974645
TX_2024_1572cad89e6599c3aa8c78917306aafa.html.gz,HUMAN,0.20438415772565854
TX_2024_1e92c06c6a51c135347df2c6d1e41eef.html.gz,HUMAN,0.1896403410783231
TX_2024_1dbf77cc9c5923be62f5b18a1cfd01d7.html.gz,HUMAN,0.19130336749114604
TX_2024_1facafb96a9dd65601d48fec001c09b3.html.gz,HUMAN,0.188510696811447
TX_2024_29c202e03ce6a64200b6c35ed181f376.html.gz,HUMAN,0.4621522910770045
TX_2024_277a7c0640f9ed93fee084325ebcbfdb.html.gz,HUMAN,0.2912280198503362
TX_2024_2e506295d728e60a872dbb3bb805eeb9.html.gz,HUMAN,0.19000409504063456
TX_2024_331fa13c201183d14b25f97bf5260b04.html.gz,HUMAN,0.19071304101171335
TX_2024_3343e3c30cb0e548d4fe7e8d28f6516d.html.gz,HUMAN,0.201581275140057
TX_2024_367a2635f6ae1046b122fc8fb67a2825.html.gz,HUMAN,0.43386026227017305
TX_2024_36f6d521efbf688be43534f92d589e2c.html.gz,AI,0.6411778290686457
TX_2024_37e673dbb2e094296bb9e2234d56f709.html.gz,HUMAN,0.44516063936939004
TX_2024_3b8bf6d7b7a43beae258641ba0023eb3.html.gz,HUMAN,0.2919481650423226
TX_2024_3c5f14213e5ee0c5e2df2f90a9015a86.html.gz,HUMAN,0.2504400949790757
TX_2024_41f7c0b50de4b1b16bee53e180c55fe2.html.gz,HUMAN,0.2163627927953131
TX_2024_445c97912f274b88fb04babadfbfa88f.html.gz,HUMAN,0.24012245930082624
TX_2024_48371529bd2a8b226df0f61d04f38985.html.gz,HUMAN,0.41756483555023954
TX_2024_49b5e476d134dd02d750c4c47325203e.html.gz,HUMAN,0.3628312344419582
TX_2024_50fb6143e7c84d26fa1f38106cd63e85.html.gz,HUMAN,0.3628312344419582
TX_2024_51a252833340442a2ce0147b90e960cd.html.gz,AI,0.5340127559237735
TX_2024_56a4371a7eb852a1e1af5c1445764b6e.html.gz,HUMAN,0.36759886661165425
TX_2024_56f06554fb64d46d0d41765d1e7d0683.html.gz,HUMAN,0.20170146056713814
TX_2024_60fb97a1cbf1fc7608bb3470ee87cf38.html.gz,HUMAN,0.2016392932947406
TX_2024_6132276a5c73d7e8e51d2ec980d0b470.html.gz,HUMAN,0.4155289222401665
TX_2024_6509ba0e4367b100ef1ebea0f375a4bd.html.gz,AI,0.8221363338612512
TX_2024_6966ff09326a204110b7962391c6a775.html.gz,HUMAN,0.22593809002751702
TX_2024_6aaa529ffd106bfdd55f600e33d73f0c.html.gz,HUMAN,0.31474335874412895
TX_2024_7426a4d82f8b509c870a5128fc11722b.html.gz,HUMAN,0.3049591462326998
TX_2024_7792d3b40c866d41496b57e898d5ca7f.html.gz,HUMAN,0.2453644763198332
TX_2024_77cd608c9e16b226028e90130500bd6b.html.gz,HUMAN,0.18959519648680873
TX_2024_7976785ab6555991cf874ef651966bcb.html.gz,HUMAN,0.23441675781273444
