File,label,score
FL_2024_12c2a96292a046b3f1e029456ce0c715.html.gz,HUMAN,0.3817571826894125
FL_2024_0a0c7fca9aa7f44c498ae99dc5c768e5.html.gz,HUMAN,0.1915415508359761
FL_2024_0fa13ecac8fb0bc1357cae4b45348b2b.html.gz,HUMAN,0.19610333024242801
FL_2024_140d2f3978948d11d7403083e3048d6b.html.gz,HUMAN,0.18886142885581667
FL_2024_160eaf70392c71d8184d31622e8fc42c.html.gz,HUMAN,0.3111649142210693
FL_2024_1622dc5da0753916f16503679b10df91.html.gz,HUMAN,0.1957471384348213
FL_2024_207b43dd8b2e0894ebf9333e070a6a44.html.gz,HUMAN,0.18881681187399635
FL_2024_20d6a159425139ee065163ab5c3cf8b5.html.gz,HUMAN,0.2014656236948128
FL_2024_1deb0fe6a6aa081b6fbf8b61e3fb732c.html.gz,HUMAN,0.18813688394061015
FL_2024_2f9f1f07186e6d0f6fe1f233635b7cf3.html.gz,HUMAN,0.1882964133360884
FL_2024_37480b98f441a3ed7e76f8d499dc7cd9.html.gz,HUMAN,0.20498574083159177
FL_2024_39cd28db932fef5bf4a79deda5c326af.html.gz,HUMAN,0.19002788398735418
FL_2024_4ab1e90c8424998d1f811cd63bf54dcf.html.gz,HUMAN,0.20755881848890348
FL_2024_4015b48a91b46497b49408927f74419a.html.gz,HUMAN,0.300117774970251
FL_2024_42315d8fd287ccd2fc6f5fa7d194dbdd.html.gz,HUMAN,0.4474820937006726
FL_2024_6c7f0969a812189bab1af8fb1722ab48.html.gz,HUMAN,0.21730395838828054
FL_2024_63894d1dd87a57705f4ca1facb4ece31.html.gz,AI,0.5376362543257424
FL_2024_53ae937f8b520d64c8ea4baa1ad1ceb4.html.gz,HUMAN,0.18780712955600085
FL_2024_794d058b6af37f1025caf9b358d65f0f.html.gz,HUMAN,0.19172715812369082
FL_2024_790ab649d599fb63027425aed7e47849.html.gz,HUMAN,0.1875359240948843
FL_2024_79b275dd55b09fea328a1ceea4b645e0.html.gz,HUMAN,0.22563354980400424
FL_2024_8814f46631d9837006b1726642dba682.html.gz,HUMAN,0.20252501455513366
FL_2024_8ff0926c5a5ac017cc5bd283430554bd.html.gz,HUMAN,0.21719433624637802
FL_2024_8f12e2ddac0ce23a28e5efbca719d7a2.html.gz,HUMAN,0.2472038271283947
FL_2024_ae41856674b825b64d2ae83e24a298d0.html.gz,HUMAN,0.2507145695312898
FL_2024_a61af6bd7a8ab4b74ab5488274e2703f.html.gz,HUMAN,0.19920690738197303
FL_2024_a27c6b07c429fb80178cb7ec0a764d56.html.gz,HUMAN,0.22948392666846099
FL_2024_b13973e254202f85a40e435e6ed521db.html.gz,HUMAN,0.2946504287728383
FL_2024_b2562407e4b4586b0939c0bbded60823.html.gz,HUMAN,0.23035276256121165
FL_2024_b1acd1428c01cd8ec31bed0861ce10e8.html.gz,HUMAN,0.31585899813449003
FL_2024_b9f8e36a6f7eef2676b2ddf767b96d74.html.gz,HUMAN,0.1883235431879568
FL_2024_b6b153bea717178c9cc21325e3ec7c34.html.gz,HUMAN,0.19212283835908173
FL_2024_b6f354161c2cd18ddb98e72ef9bb89cc.html.gz,HUMAN,0.1997150634534748
FL_2024_d9ceb5faa1355d5dbceb3fed13c6cb03.html.gz,HUMAN,0.19405807027983857
FL_2024_ce8aaff53f8a6a921db6fb19248d4069.html.gz,HUMAN,0.2224675736954792
FL_2024_da3955e9066c43437ed5ef4eacb34d90.html.gz,HUMAN,0.19650676648604765
FL_2024_e4d1152e987f49ec6ad73637442ef925.html.gz,HUMAN,0.2782439610917809
FL_2024_ed0e5064eb8c3053bccd5dfa7ccce18c.html.gz,HUMAN,0.1893955218992858
FL_2024_f041237381274d1ecc98f920173de1e5.html.gz,HUMAN,0.21508634190499126
FL_2024_f0493eac779980adf59e2f42454b58f7.html.gz,HUMAN,0.1883235431879568
FL_2024_f24166f60582684db254a02485f1267c.html.gz,HUMAN,0.20022716301420343
FL_2024_fb1a88cbb7d812728335d68ebe510a91.html.gz,HUMAN,0.21770051506210547
FL_2024_fe892a184c62eac566c77e5938ac9fc4.html.gz,HUMAN,0.4504830045413483
