File,label,score
MO_2023_1d2ee9dac3068bad96f7dba44cc08dcd.html.gz,HUMAN,0.3443681971515486
MO_2023_26c11435235b3654e2c22fe3f09ec51f.html.gz,HUMAN,0.20670338793817414
MO_2023_21aeffc38df4f73dfe40db3d687cb30d.html.gz,HUMAN,0.22208906945420476
MO_2023_3be69a392c4d90b9f502b72e64bd561f.html.gz,HUMAN,0.19360154257678452
MO_2023_337ca097c2e07db86c71449fc9d24b31.html.gz,HUMAN,0.21865381886147248
MO_2023_2f027f90745e8f8b9948e41ef95b31fc.html.gz,HUMAN,0.18748413705578582
MO_2023_6156b7f8e05dc78c5b606ec411841868.html.gz,HUMAN,0.19318244895376804
MO_2023_420b4786814c3e7a9ad51f7f5d5f3406.html.gz,HUMAN,0.262925770907833
MO_2023_6d30bc71f70cff806b3246a23f345722.html.gz,HUMAN,0.3539929890011771
MO_2023_83da533782a09b2586daefc35c6daf3d.html.gz,AI,0.5700934646317238
MO_2023_7a819a9a3747866afe2190803a897d50.html.gz,HUMAN,0.24688190031500215
MO_2023_889d0b804735e89ad66e3887b331dc82.html.gz,HUMAN,0.379377876972579
MO_2023_a5b46223d2ad0c162a738d36d7d9d047.html.gz,HUMAN,0.19079428725008624
MO_2023_cbf3177ae85a3b85bbb241cb92bfc2d2.html.gz,HUMAN,0.2705227927587077
MO_2023_8f68237b853c045ce3e81de54b035810.html.gz,HUMAN,0.19861490440323382
MO_2023_deb9ba0ab413fbd3166319a6b781a335.html.gz,HUMAN,0.19915446616367086
MO_2023_ec59f6f07d0099c654114f4bb452aa3d.html.gz,HUMAN,0.23210988614026876
MO_2023_ea2ae752746628822849be49877281bc.html.gz,HUMAN,0.19318244895376804
