File,label,score
NV_2022_048e7f116d9da3f4d1a1a104dc479bea.html.gz,HUMAN,0.375635983656547
NV_2022_0ac8a4b19373c49bd831639a47ab8039.html.gz,HUMAN,0.18905014845679594
NV_2022_25f97f0e5c7211b4fb4d82a8e575f486.html.gz,HUMAN,0.2392520857426341
NV_2022_380f6c6bcafe25a24cecb588dec46b79.html.gz,HUMAN,0.21374605425144874
NV_2022_81c20f7cadfe4e1bf6114da886c55afb.html.gz,HUMAN,0.21992924156745242
NV_2022_8d37c2464374eb06261bb9ad08eaae6e.html.gz,HUMAN,0.26019483107690955
NV_2022_9add964fabc513cef7070ae48d98c3ab.html.gz,HUMAN,0.24166611142080208
NV_2022_a4462f32d2ed054602aad80705c42e7c.html.gz,HUMAN,0.18815426991934173
NV_2022_f52c12270a8138dc989aeebfb0c1f0a2.html.gz,HUMAN,0.42491093142150393
NV_2022_fccd99b6961b1a542c63619f2178b37f.html.gz,HUMAN,0.25490880827449286
NV_2022_fc5e2454d8d6eb2a79734fb6a41a2e7f.html.gz,HUMAN,0.18748344979869425
