File,label,score
SD_2021_4062887e939ed5a5b8253f0b00e456df.html.gz,HUMAN,0.3749480261947094
SD_2021_14924529a237aa58009f1e510909525e.html.gz,HUMAN,0.4714393620654962
SD_2021_48ad815897688b0e89a74b1c1a935d26.html.gz,HUMAN,0.18887899484928788
SD_2021_401f2c6f859bc2640d56df518ce46061.html.gz,AI,0.8111431070855017
SD_2021_2c710b34abd31ecc563f772f80478c28.html.gz,AI,0.7409962584458348
SD_2021_6a73f28a3a893d40cede0e5e04a12a85.html.gz,AI,0.8698676912121609
SD_2021_d96d7cf3aee89c552f264c24c096751e.html.gz,HUMAN,0.30051505065307726
SD_2021_4fe762c322ee27a39ef47b93685b2c7f.html.gz,HUMAN,0.19963095117008878
SD_2021_6128331ab75e7b9bca17c58efc68edfe.html.gz,AI,0.6734145506694423
SD_2021_e738c0d1791523ff3d10770a3d879ba1.html.gz,HUMAN,0.19831068164401713
SD_2021_eb1ccef2ac86a91e09e57dc2058b9105.html.gz,AI,0.6734145506694423
SD_2021_ffa1dae8650ba148536041ae649f28fc.html.gz,AI,0.9840384939409
